temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,origin_name,dest_code,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
301.54,303.4293636,300.4065692,302.144674,54,1010,9.745789973,252,59.75778029,Fog,dense fog,19.0316,84.9417,848,301.54,13.6,16.89,Wednesday,12007,Train_12007,CNB,Kanpur Central,BBS,Bhubaneswar,9/15/2025 22:47,9/15/2025 23:03,9/15/2025 22:54,9/15/2025 22:57,-6,4,ALD,5,Electrical Work,4
293.5,292.5632153,292.6038285,295.2904888,63,1007,8.934803674,11,63.83942162,Clear,clear sky,23.4281,79.5926,671,293.5,13.14,11.95,Thursday,16346,Train_16346,ALD,Prayagraj,VSKP,Visakhapatnam,9/15/2025 23:37,9/15/2025 23:39,9/16/2025 0:07,9/16/2025 0:28,49,4,SBC,4,None,9
303.6,302.9876921,302.2564787,304.523468,62,1006,13.69925788,289,51.58896042,Fog,dense fog,23.8729,77.5225,443,303.6,7.4,39.96,Friday,12417,Train_12417,PUNE,Pune,HWH,Howrah Junction,9/16/2025 0:37,9/16/2025 0:32,9/16/2025 0:47,9/16/2025 1:02,30,5,SBC,2,Signal Check,6
307.66,308.7150982,306.2842484,308.7929106,,1014,10.02861462,315,78.11328248,Clear,clear sky,21.7869,78.5906,569,307.66,5.49,23.89,Saturday,14014,Train_14014,NDLS,New Delhi,DDN,Dehradun,9/16/2025 1:57,9/16/2025 1:55,9/16/2025 2:11,9/16/2025 2:08,13,5,BBS,2,None,3
296.71,297.1112654,295.8730461,298.342783,61,1015,10.79998776,129,67.2217475,Fog,dense fog,25.886,84.8487,494,296.71,6.83,34.43,Sunday,12451,Train_12451,PUNE,Pune,HYB,Hyderabad,9/16/2025 3:46,9/16/2025 3:42,9/16/2025 3:53,9/16/2025 4:07,25,5,CNB,5,None,3
299.14,298.7632099,297.6159065,300.7637747,56,1020,7.819764561,340,68.08995428,Fog,dense fog,24.9829,73.9348,788,299.14,6.74,25.42,Monday,12417,Train_12417,TCR,Thrissur,CDG,Chandigarh,9/16/2025 3:15,9/16/2025 3:27,9/16/2025 3:22,9/16/2025 3:20,-7,5,CDG,4,Signal Check,7
296.16,295.1765941,294.9296048,297.3415044,52,1019,9.26092855,351,48.83195497,Fog,dense fog,20.4971,81.5425,998,296.16,9.74,34.37,Sunday,22105,Train_22105,JAT,Jammu Tawi,PUNE,Pune,9/12/2025 1:09,9/12/2025 1:06,9/12/2025 1:33,9/12/2025 1:55,49,1,JAT,1,None,13
289.63,290.3067716,288.7727358,289.6400319,79,1012,7.769751367,309,69.67874333,Clear,clear sky,24.5384,82.0181,428,289.63,9.92,32.67,Monday,12964,Train_12964,BBS,Bhubaneswar,CSTM,Mumbai CST,9/12/2025 1:37,9/12/2025 1:33,9/12/2025 1:44,9/12/2025 1:52,19,1,BBS,6,Signal Check,7
304.58,305.0718288,303.3580912,304.8168898,100,1019,7.152118883,277,72.54215831,Clear,clear sky,16.3244,76.9114,726,304.58,7.75,30.03,Tuesday,18518,Train_18518,ALD,Prayagraj,DDN,Dehradun,9/12/2025 2:03,9/12/2025 2:15,9/12/2025 2:32,9/12/2025 2:30,15,1,ALD,6,Signal Check,1
285.89,287.4290038,284.2376617,287.1435373,95,1010,5.893304373,96,90.43779695,Rain,moderate rain,16.0779,75.7695,171,285.89,8.9,6.3,Wednesday,12011,Train_12011,PNBE,Patna Jn,MAS,Chennai Central,9/12/2025 3:57,9/12/2025 3:59,9/12/2025 4:04,9/12/2025 4:07,8,1,PNBE,5,Track Repair,13
288.64,288.1370263,288.6032972,289.2730039,86,1011,10.1986481,118,61.05698455,Fog,dense fog,27.1549,78.5737,807,288.64,12.65,35.95,Thursday,12011,Train_12011,VSKP,Visakhapatnam,PUNE,Pune,9/12/2025 5:46,9/12/2025 5:49,9/12/2025 6:01,9/12/2025 6:17,28,1,PNBE,2,None,1
306.18,305.9514746,306.0049577,306.8898175,80,1009,6.59491127,122,62.36625066,Drizzle,light intensity drizzle,21.7642,84.0216,823,306.18,11.03,28.71,Friday,12290,Train_12290,BCT,Mumbai Central,CDG,Chandigarh,9/12/2025 5:36,9/12/2025 5:53,9/12/2025 5:53,9/12/2025 5:56,3,1,DDN,2,None,2
296.64,296.4352313,295.1792907,298.5836067,83,1007,11.86278376,356,38.48007713,Fog,dense fog,24.7868,80.06,964,296.64,5.17,32.8,Saturday,12280,Train_12280,LKO,Lucknow,CDG,Chandigarh,9/12/2025 7:38,9/12/2025 8:08,9/12/2025 7:55,9/12/2025 7:59,-9,1,BBS,6,Track Repair,14
306.77,306.3371433,305.5522859,308.4951004,94,1007,8.885331952,274,66.34372029,Rain,moderate rain,22.0957,76.9862,291,306.77,13.73,24.22,Sunday,12658,Train_12658,CDG,Chandigarh,LKO,Lucknow,9/12/2025 9:00,9/12/2025 9:09,9/12/2025 9:14,9/12/2025 9:19,10,1,TCR,5,Bridge Inspection,11
290.22,292.0462912,288.7763935,290.9422679,53,1019,8.340521592,120,24.11581994,Drizzle,light intensity drizzle,17.6054,74.9226,257,290.22,6.48,28.84,Monday,15159,Train_15159,ALD,Prayagraj,DDN,Dehradun,9/12/2025 8:50,9/12/2025 9:16,9/12/2025 9:16,9/12/2025 9:25,9,1,HWH,4,Track Repair,11
287.89,287.5471211,287.8644011,289.8195376,,1007,10.72388026,81,20.88428783,Drizzle,light intensity drizzle,20.7797,72.8987,618,287.89,5.18,19.64,Tuesday,18518,Train_18518,CSTM,Mumbai CST,BCT,Mumbai Central,9/12/2025 10:59,9/12/2025 11:19,9/12/2025 11:06,9/12/2025 11:22,3,1,DDN,2,None,2
295.01,296.8470269,293.2386293,296.1667606,55,1018,15.52648378,62,0,Mist,mist,27.6288,80.091,172,295.01,10.71,23.89,Wednesday,12658,Train_12658,VSKP,Visakhapatnam,BBS,Bhubaneswar,9/12/2025 10:32,9/12/2025 11:02,9/12/2025 10:55,9/12/2025 11:15,13,1,HWH,4,Track Repair,0
312.73,311.8717924,311.3894691,314.5499535,96,1016,10.06326569,174,45.19915534,Clear,clear sky,17.0921,76.9915,235,312.73,7.65,21.4,Thursday,12301,Train_12301,CNB,Kanpur Central,BCT,Mumbai Central,9/12/2025 12:17,9/12/2025 12:20,9/12/2025 12:25,9/12/2025 12:50,30,1,CNB,2,Track Repair,14
311.08,311.8046474,310.8713242,311.7719595,50,1006,16.68062706,175,0,Clear,clear sky,16.5951,77.8435,450,311.08,7.27,39.95,Friday,16346,Train_16346,PUNE,Pune,CSTM,Mumbai CST,9/12/2025 13:46,9/12/2025 14:13,9/12/2025 14:13,9/12/2025 14:36,23,1,PUNE,2,Signal Check,13
304.82,305.7700868,304.6458946,304.9306939,68,1008,10.51341866,42,38.68556367,Rain,moderate rain,21.0802,72.6161,206,304.82,6.02,27.48,Saturday,16346,Train_16346,HYB,Hyderabad,PUNE,Pune,9/12/2025 13:31,9/12/2025 13:48,9/12/2025 13:39,9/12/2025 13:53,5,1,BBS,3,None,2
304.42,305.189808,303.0717986,304.9869247,72,1008,8.19097469,341,48.0345358,Fog,dense fog,20.9229,71.2109,529,304.42,10.29,22.68,Sunday,12011,Train_12011,DDN,Dehradun,CNB,Kanpur Central,9/12/2025 14:42,9/12/2025 15:09,9/12/2025 14:53,9/12/2025 14:54,-15,1,JAT,2,Signal Check,5
286.32,285.7123779,285.7956422,286.3220606,60,1015,11.9452767,265,33.85248927,Drizzle,light intensity drizzle,19.0205,79.0894,557,286.32,13.12,34.52,Monday,14014,Train_14014,HWH,Howrah Junction,ALD,Prayagraj,9/12/2025 15:12,9/12/2025 15:25,9/12/2025 15:21,9/12/2025 15:37,12,1,HWH,1,Track Repair,7
290.05,290.2636641,288.1180036,291.8996883,96,1012,13.10391195,207,13.63284974,Clear,clear sky,25.8712,70.3648,601,290.05,11.88,32.45,Tuesday,14014,Train_14014,ALD,Prayagraj,CDG,Chandigarh,9/12/2025 17:50,9/12/2025 18:16,9/12/2025 18:00,9/12/2025 18:15,-1,1,ALD,5,Bridge Inspection,12
306.75,307.5195434,306.5482077,308.6532531,57,1009,5.925806911,66,60.78399966,Mist,mist,24.1538,74.1465,418,306.75,9.54,22.35,Wednesday,12560,Train_12560,HYB,Hyderabad,VSKP,Visakhapatnam,9/12/2025 17:17,9/12/2025 17:29,9/12/2025 17:27,9/12/2025 17:33,4,1,TCR,5,None,11
287.79,287.4376111,287.1625636,288.9940243,99,1015,10.16397061,247,23.49069988,Drizzle,light intensity drizzle,26.9573,76.533,376,287.79,8.72,7.83,Thursday,12957,Train_12957,DDN,Dehradun,NDLS,New Delhi,9/12/2025 19:39,9/12/2025 20:00,9/12/2025 19:58,9/12/2025 20:15,15,1,DDN,4,Track Repair,13
303.44,303.1261034,301.6575461,305.0748644,88,1017,8.410824375,96,62.48258114,Clear,clear sky,24.1146,84.8696,769,303.44,5.87,11.99,Friday,12301,Train_12301,SBC,KSR Bengaluru,DDN,Dehradun,9/12/2025 19:05,9/12/2025 19:06,9/12/2025 19:33,9/12/2025 19:52,46,1,BCT,2,Electrical Work,9
286.61,288.3279252,286.5214514,288.5761903,89,1009,10.12429377,303,25.33184232,Fog,dense fog,22.8441,81.374,456,286.61,10.48,36.22,Saturday,12280,Train_12280,MAS,Chennai Central,BBS,Bhubaneswar,9/12/2025 21:47,9/12/2025 22:12,9/12/2025 22:13,9/12/2025 22:21,9,1,MAS,1,None,5
297.12,298.970905,295.6362433,298.372731,59,1005,10.72394,229,46.26687275,Drizzle,light intensity drizzle,16.4019,71.3227,615,297.12,14.14,26.42,Sunday,12723,Train_12723,JAT,Jammu Tawi,MAS,Chennai Central,9/12/2025 22:22,9/12/2025 22:48,9/12/2025 22:32,9/12/2025 22:33,-15,1,BBS,4,Electrical Work,4
300.27,300.8343205,299.154187,301.5536944,69,1008,3.687779578,291,50.52691811,Rain,moderate rain,22.7695,75.8345,653,300.27,8.37,20.18,Monday,22105,Train_22105,DDN,Dehradun,JAT,Jammu Tawi,9/12/2025 23:19,9/12/2025 23:26,9/12/2025 23:34,9/12/2025 23:50,24,1,DDN,3,Track Repair,14
314.9,315.3835018,314.7753122,315.6123101,72,1007,9.692570981,10,58.21565939,Clouds,scattered clouds,25.8959,75.6524,153,314.9,7.28,11.1,Tuesday,12301,Train_12301,ALD,Prayagraj,CDG,Chandigarh,9/12/2025 23:41,9/12/2025 23:49,9/12/2025 23:52,9/13/2025 0:03,14,1,HWH,4,None,3
292.19,291.8022731,290.6584596,293.2376661,97,1008,8.615910438,112,56.28182716,Fog,dense fog,18.922,70.683,170,292.19,9.73,8.62,Wednesday,22105,Train_22105,BBS,Bhubaneswar,CDG,Chandigarh,9/13/2025 1:03,9/13/2025 1:27,9/13/2025 1:33,9/13/2025 1:32,5,2,BBS,4,None,2
310.27,311.7173817,308.736764,311.602348,56,1012,10.7935908,210,50.51515621,Rain,moderate rain,24.8891,73.0431,837,310.27,5.31,11.33,Thursday,12017,Train_12017,HYB,Hyderabad,JAT,Jammu Tawi,9/13/2025 2:46,9/13/2025 3:07,9/13/2025 3:10,9/13/2025 3:17,10,2,CDG,2,Signal Check,12
295.01,294.0347205,293.5407256,296.9364189,70,1017,6.868049974,186,76.14261132,Clouds,scattered clouds,18.1409,77.1473,726,295.01,5.58,20.46,Friday,12280,Train_12280,HYB,Hyderabad,VSKP,Visakhapatnam,9/13/2025 2:38,9/13/2025 2:37,9/13/2025 2:47,9/13/2025 2:54,17,2,HYB,3,None,3
314.45,316.0355323,313.9078145,314.694046,57,1009,13.89670378,20,8.676654692,Clouds,scattered clouds,23.5391,79.3944,619,314.45,9.43,10.29,Saturday,12957,Train_12957,ALD,Prayagraj,DDN,Dehradun,9/13/2025 3:14,9/13/2025 3:42,9/13/2025 3:24,9/13/2025 3:40,-2,2,HYB,4,Track Repair,13
306.43,307.71325,304.9549949,308.0597172,77,1016,9.212187152,222,47.49477565,Clouds,scattered clouds,25.2543,71.222,104,306.43,13.73,5.56,Sunday,22105,Train_22105,JAT,Jammu Tawi,VSKP,Visakhapatnam,9/13/2025 4:24,9/13/2025 4:48,9/13/2025 4:34,9/13/2025 4:32,-16,2,BBS,1,None,6
291.02,290.5256003,289.8296384,291.4376863,,1011,10.8881435,299,18.64599304,Clear,clear sky,24.7851,81.7505,404,291.02,14.78,29.87,Monday,12964,Train_12964,NDLS,New Delhi,CNB,Kanpur Central,9/13/2025 6:03,9/13/2025 6:27,9/13/2025 6:25,9/13/2025 6:41,14,2,DDN,1,Track Repair,0
301.56,301.331238,300.7769845,303.3525965,59,1018,9.411993432,150,72.44036247,Clouds,scattered clouds,19.8362,84.8052,494,301.56,13.62,6.44,Tuesday,16346,Train_16346,SBC,KSR Bengaluru,SBC,KSR Bengaluru,9/13/2025 7:30,9/13/2025 7:41,9/13/2025 7:54,9/13/2025 7:58,17,2,TCR,5,None,6
313.19,313.7795115,313.1335283,313.4100213,99,1016,8.617164922,45,80.45259606,Drizzle,light intensity drizzle,23.4424,76.1011,785,313.19,14.68,33.58,Wednesday,12417,Train_12417,HWH,Howrah Junction,CSTM,Mumbai CST,9/13/2025 7:43,9/13/2025 7:45,9/13/2025 8:06,9/13/2025 8:15,30,2,HWH,3,Electrical Work,0
296.99,296.4144681,295.0487604,298.0207833,94,1018,9.181366141,257,52.7866178,Mist,mist,25.0214,81.1374,,296.99,14.33,30.82,Thursday,12280,Train_12280,PUNE,Pune,JAT,Jammu Tawi,9/13/2025 8:26,9/13/2025 8:48,9/13/2025 8:43,9/13/2025 8:42,-6,2,BCT,3,Bridge Inspection,1
286.53,286.0944973,285.3124723,288.3702892,63,1016,9.224613656,251,91.06649654,Clear,clear sky,24.5037,75.7132,509,286.53,10.2,33.86,Friday,14014,Train_14014,LKO,Lucknow,SBC,KSR Bengaluru,9/13/2025 10:13,9/13/2025 10:14,9/13/2025 10:39,9/13/2025 10:41,27,2,CSTM,5,Bridge Inspection,14
300.99,301.4281965,299.5955511,302.2102598,74,1011,8.536148448,206,64.49096323,Drizzle,light intensity drizzle,21.7984,78.3658,578,300.99,8.7,27.14,Saturday,11010,Train_11010,NDLS,New Delhi,ALD,Prayagraj,9/13/2025 10:13,9/13/2025 10:21,9/13/2025 10:30,9/13/2025 10:41,20,2,BBS,4,Signal Check,3
312.03,313.5228579,311.1558788,312.8870579,58,1009,11.85157015,264,50.74201163,Rain,moderate rain,23.1671,76.6722,620,312.03,7.28,28.29,Sunday,12988,Train_12988,CSTM,Mumbai CST,PUNE,Pune,9/13/2025 12:17,9/13/2025 12:30,9/13/2025 12:23,9/13/2025 12:36,6,2,BBS,3,None,0
292.15,292.6029114,291.8231847,292.9385032,51,1007,14.28439192,32,22.44255512,Mist,mist,19.628,75.6123,328,292.15,12,13.52,Monday,12002,Train_12002,PNBE,Patna Jn,PNBE,Patna Jn,9/13/2025 12:09,9/13/2025 12:33,9/13/2025 12:31,9/13/2025 12:42,9,2,BBS,1,Signal Check,10
314.55,316.1019164,312.8997762,315.9740021,81,1005,6.760708747,213,53.90869685,Rain,moderate rain,16.8685,76.9242,601,314.55,14.67,23.4,Tuesday,18518,Train_18518,BCT,Mumbai Central,CSTM,Mumbai CST,9/13/2025 13:09,9/13/2025 13:16,9/13/2025 13:24,9/13/2025 13:39,23,2,JAT,1,None,11
313.65,313.1843526,313.5709825,314.4467997,99,1013,8.410348908,344,67.03823513,Clear,clear sky,27.6414,73.1982,372,313.65,14.3,21.22,Wednesday,12011,Train_12011,CNB,Kanpur Central,PNBE,Patna Jn,9/13/2025 14:33,9/13/2025 14:32,9/13/2025 14:48,9/13/2025 15:03,31,2,CNB,2,None,10
314.73,316.4647929,312.7516485,315.8854878,,1019,4.237446322,174,77.87732246,Mist,mist,16.5813,76.4132,709,314.73,5.7,10.81,Thursday,11010,Train_11010,SBC,KSR Bengaluru,VSKP,Visakhapatnam,9/13/2025 16:12,9/13/2025 16:13,9/13/2025 16:20,9/13/2025 16:25,12,2,TCR,3,None,14
312.59,314.1080026,311.8580654,313.3147581,59,1009,9.254420145,55,60.49699733,Fog,dense fog,16.5013,83.5111,866,312.59,5.52,13.6,Friday,12964,Train_12964,CNB,Kanpur Central,PUNE,Pune,9/13/2025 17:07,9/13/2025 17:23,9/13/2025 17:22,9/13/2025 17:27,4,2,CNB,4,None,10
308.76,308.9531381,307.1098944,310.5911755,69,1006,9.983276903,84,73.97072369,Drizzle,light intensity drizzle,18.2082,72.578,688,308.76,6.06,39.63,Saturday,12011,Train_12011,JAT,Jammu Tawi,HYB,Hyderabad,9/13/2025 17:16,9/13/2025 17:13,9/13/2025 17:38,9/13/2025 17:46,33,2,HWH,5,Signal Check,8
300.43,300.2983993,299.9923802,300.7440219,,1017,6.25361864,106,78.111721,Rain,moderate rain,17.577,70.7254,920,300.43,7.21,28.66,Sunday,11010,Train_11010,JAT,Jammu Tawi,VSKP,Visakhapatnam,9/13/2025 19:57,9/13/2025 19:53,9/13/2025 20:26,9/13/2025 20:32,39,2,CSTM,5,Track Repair,11
302.47,303.0559062,300.535144,303.728642,96,1017,11.83412096,17,52.74382363,Clouds,scattered clouds,16.7813,71.7791,160,302.47,8.94,29.46,Monday,11010,Train_11010,JAT,Jammu Tawi,PUNE,Pune,9/13/2025 20:34,9/13/2025 20:37,9/13/2025 20:57,9/13/2025 21:19,42,2,JAT,4,None,5
288.58,287.6571885,287.3810689,288.7617114,75,1011,8.966468746,28,86.66820552,Drizzle,light intensity drizzle,15.6748,83.8737,145,288.58,6.67,23.99,Tuesday,12988,Train_12988,CDG,Chandigarh,NDLS,New Delhi,9/13/2025 21:25,9/13/2025 21:25,9/13/2025 21:41,9/13/2025 21:48,23,2,PNBE,6,None,12
297.85,297.5205594,296.6351784,297.8532251,76,1009,6.388234896,99,54.2393901,Fog,dense fog,24.3236,76.7419,730,297.85,9.4,30.26,Wednesday,12002,Train_12002,CSTM,Mumbai CST,HWH,Howrah Junction,9/13/2025 22:30,9/13/2025 22:30,9/13/2025 22:42,9/13/2025 23:04,34,2,NDLS,2,Bridge Inspection,0
290.19,290.8520008,289.7947018,291.9525502,,1010,7.523613828,298,49.7176329,Clouds,scattered clouds,23.1471,76.512,121,290.19,5.49,34.1,Thursday,12560,Train_12560,PNBE,Patna Jn,VSKP,Visakhapatnam,9/13/2025 23:50,9/14/2025 0:17,9/14/2025 0:13,9/14/2025 0:12,-5,2,PUNE,5,None,0
299.53,300.4513535,298.5839447,301.1575702,71,1005,6.638581672,35,57.91676655,Drizzle,light intensity drizzle,26.9902,77.552,642,299.53,6.72,6.53,Friday,18518,Train_18518,BCT,Mumbai Central,NDLS,New Delhi,9/13/2025 23:17,9/13/2025 23:14,9/13/2025 23:22,9/13/2025 23:43,29,2,BCT,3,None,5
291.5,290.6249873,289.8123764,291.973261,64,1019,12.36723076,83,37.63515399,Clouds,scattered clouds,19.9663,75.6472,642,291.5,8.29,7.93,Saturday,12002,Train_12002,CDG,Chandigarh,PNBE,Patna Jn,9/14/2025 1:27,9/14/2025 1:39,9/14/2025 1:36,9/14/2025 1:56,17,3,MAS,2,None,3
297.71,297.459275,296.1400736,299.7066289,94,1018,8.57998349,180,53.27116305,Rain,moderate rain,25.3397,70.0422,893,297.71,10.83,6.68,Sunday,12957,Train_12957,BBS,Bhubaneswar,PUNE,Pune,9/14/2025 2:03,9/14/2025 2:26,9/14/2025 2:24,9/14/2025 2:24,-2,3,PUNE,3,Signal Check,3
289.03,289.3029424,287.640387,290.5852438,54,1015,12.33123382,357,37.52762313,Drizzle,light intensity drizzle,24.4673,78.2954,603,289.03,10.65,9.44,Monday,22105,Train_22105,BBS,Bhubaneswar,TCR,Thrissur,9/14/2025 2:17,9/14/2025 2:34,9/14/2025 2:35,9/14/2025 2:52,18,3,BBS,1,Track Repair,14
288.07,287.2715,288.0378969,289.244,56,1008,12.26168257,340,33.86446188,Rain,moderate rain,26.7886,76.087,132,288.07,13.6,28.28,Tuesday,12964,Train_12964,NDLS,New Delhi,HYB,Hyderabad,9/14/2025 4:23,9/14/2025 4:42,9/14/2025 4:45,9/14/2025 4:59,17,3,NDLS,2,None,10
301.62,301.8034419,300.4301901,302.5546238,,1006,8.410350286,289,67.94965469,Clouds,scattered clouds,27.3704,80.4161,241,301.62,12.17,10.18,Wednesday,12011,Train_12011,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 4:11,9/14/2025 4:21,9/14/2025 4:35,9/14/2025 4:41,20,3,CSTM,5,None,14
314.58,314.8182697,314.4104467,315.4836563,69,1009,10.74824019,69,45.48354768,Mist,mist,21.2746,77.4278,713,314.58,9.69,36.73,Thursday,12988,Train_12988,NDLS,New Delhi,HWH,Howrah Junction,9/14/2025 5:51,9/14/2025 6:08,9/14/2025 6:16,9/14/2025 6:23,15,3,NDLS,2,Track Repair,5
288.26,288.4564136,286.4413325,289.1983156,61,1015,9.938128418,343,47.88794867,Mist,mist,24.6949,77.93,196,288.26,7.82,32.14,Friday,12280,Train_12280,BCT,Mumbai Central,SBC,KSR Bengaluru,9/14/2025 7:34,9/14/2025 7:37,9/14/2025 8:00,9/14/2025 8:22,45,3,CNB,2,Track Repair,14
307.82,306.9522481,306.0567187,308.2128001,78,1005,10.34576034,45,54.7044224,Mist,mist,26.6659,81.6105,450,307.82,7.52,38.58,Saturday,12927,Train_12927,SBC,KSR Bengaluru,CSTM,Mumbai CST,9/14/2025 8:05,9/14/2025 8:16,9/14/2025 8:20,9/14/2025 8:31,15,3,SBC,2,None,13
301.59,301.7031467,301.3277604,302.3643673,63,1010,13.396322,197,50.05308737,Fog,dense fog,21.8177,81.4001,631,301.59,5.27,25.87,Sunday,12451,Train_12451,HWH,Howrah Junction,HYB,Hyderabad,9/14/2025 9:11,9/14/2025 9:24,9/14/2025 9:39,9/14/2025 9:55,31,3,CDG,6,Bridge Inspection,11
301,301.4552051,299.011698,301.4218704,75,1005,15.60663025,281,0,Clear,clear sky,18.244,78.5791,751,301,6.2,39.97,Monday,12011,Train_12011,DDN,Dehradun,LKO,Lucknow,9/14/2025 10:28,9/14/2025 10:57,9/14/2025 10:42,9/14/2025 11:06,9,3,LKO,2,None,10
306.94,308.191487,305.7860535,308.5588904,53,1009,11.00830163,281,1.526381239,Clear,clear sky,27.1181,77.5042,190,306.94,12.47,26.32,Tuesday,14014,Train_14014,BCT,Mumbai Central,LKO,Lucknow,9/14/2025 10:30,9/14/2025 10:54,9/14/2025 10:37,9/14/2025 11:02,8,3,NDLS,3,None,6
296.37,296.6098744,295.5549604,298.2897797,76,1014,8.399644139,25,75.60141323,Mist,mist,27.9196,76.112,782,296.37,5.6,35.42,Wednesday,12290,Train_12290,MAS,Chennai Central,BCT,Mumbai Central,9/14/2025 11:42,9/14/2025 11:52,9/14/2025 11:49,9/14/2025 11:53,1,3,CDG,1,Electrical Work,8
311.83,312.9395542,311.7485864,311.9512232,94,1005,12.52115217,215,27.15766917,Drizzle,light intensity drizzle,22.0614,73.8062,964,311.83,14.62,35.35,Thursday,12011,Train_12011,PNBE,Patna Jn,NDLS,New Delhi,9/14/2025 13:56,9/14/2025 14:26,9/14/2025 14:06,9/14/2025 14:05,-21,3,NDLS,4,None,9
307.86,306.994097,306.6149498,308.0927426,94,1006,7.178848043,5,87.66969476,Drizzle,light intensity drizzle,24.106,81.7797,,307.86,6.22,5.58,Friday,12988,Train_12988,CSTM,Mumbai CST,MAS,Chennai Central,9/14/2025 13:21,9/14/2025 13:21,9/14/2025 13:47,9/14/2025 13:55,34,3,MAS,2,Track Repair,4
299.77,301.3802585,299.5528095,301.0162904,99,1019,10.61710701,216,51.54570338,Mist,mist,21.9473,70.1132,419,299.77,14.46,27.01,Saturday,14114,Train_14114,LKO,Lucknow,CDG,Chandigarh,9/14/2025 14:36,9/14/2025 14:59,9/14/2025 14:50,9/14/2025 14:53,-6,3,CDG,5,None,8
293.19,293.4697514,291.8636964,295.05482,60,1019,4.939253806,95,62.95358739,Fog,dense fog,19.0567,84.9805,399,293.19,13.17,32.96,Sunday,12417,Train_12417,CDG,Chandigarh,TCR,Thrissur,9/14/2025 15:46,9/14/2025 15:53,9/14/2025 15:59,9/14/2025 16:07,14,3,CSTM,2,None,3
287.27,288.3128123,286.4585307,288.9218729,85,1005,6.890088298,206,86.51404109,Rain,moderate rain,25.2628,77.0684,,287.27,11.54,23.89,Monday,14014,Train_14014,BBS,Bhubaneswar,BBS,Bhubaneswar,9/14/2025 16:55,9/14/2025 17:02,9/14/2025 17:20,9/14/2025 17:20,18,3,CNB,5,Bridge Inspection,12
298.18,299.1100886,296.3347147,299.8433425,58,1018,15.66802721,248,8.343891311,Clouds,scattered clouds,20.9094,77.5434,387,298.18,11.98,31.29,Tuesday,14014,Train_14014,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 17:10,9/14/2025 17:39,9/14/2025 17:24,9/14/2025 17:47,8,3,CDG,3,None,9
314.18,314.2845516,312.2890981,316.0731839,72,1016,9.089801659,179,52.82456295,Clear,clear sky,24.5232,84.572,151,314.18,5.06,9.56,Wednesday,12926,Train_12926,NDLS,New Delhi,BCT,Mumbai Central,9/14/2025 19:55,9/14/2025 20:16,9/14/2025 20:24,9/14/2025 20:30,14,3,NDLS,5,Electrical Work,1
311.6,312.8677015,311.3657824,312.7228369,77,1012,12.36262116,320,44.45267804,Fog,dense fog,25.6405,79.2678,632,311.6,8.85,5.46,Thursday,12451,Train_12451,SBC,KSR Bengaluru,SBC,KSR Bengaluru,9/14/2025 19:55,9/14/2025 20:09,9/14/2025 20:10,9/14/2025 20:24,15,3,CNB,4,None,2
298.04,297.1739251,297.7344752,299.1266338,74,1010,11.48635186,244,24.29515214,Mist,mist,23.4924,82.2319,847,298.04,14.51,34.2,Friday,15159,Train_15159,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 21:11,9/14/2025 21:36,9/14/2025 21:39,9/14/2025 21:53,17,3,LKO,1,None,12
292.1,291.8870546,291.0571479,293.9401795,,1015,11.05573609,265,26.68761584,Drizzle,light intensity drizzle,15.9028,71.2942,838,292.1,7.02,8.21,Saturday,12964,Train_12964,SBC,KSR Bengaluru,BBS,Bhubaneswar,9/14/2025 21:23,9/14/2025 21:50,9/14/2025 21:30,9/14/2025 21:41,-9,3,CSTM,5,None,10
285.74,285.9101324,284.4903158,286.7031651,61,1009,10.93874972,288,46.77330131,Fog,dense fog,25.2543,70.9596,802,285.74,8.04,32.13,Sunday,12301,Train_12301,PNBE,Patna Jn,DDN,Dehradun,9/14/2025 22:26,9/14/2025 22:22,9/14/2025 22:31,9/14/2025 22:55,33,3,PNBE,5,Track Repair,0
303.21,304.3677173,302.494104,304.768805,64,1019,14.30763432,187,26.80242249,Drizzle,light intensity drizzle,15.3311,78.9186,575,303.21,9.4,16.1,Monday,15159,Train_15159,BCT,Mumbai Central,HWH,Howrah Junction,9/14/2025 23:07,9/14/2025 23:18,9/14/2025 23:21,9/14/2025 23:46,28,3,NDLS,1,None,13
287.79,288.0269905,287.1372777,289.5895974,74,1012,13.76234834,140,52.72059252,Rain,moderate rain,17.4793,75.2432,675,287.79,13.19,34.62,Tuesday,15159,Train_15159,DDN,Dehradun,PUNE,Pune,9/15/2025 1:12,9/15/2025 1:28,9/15/2025 1:37,9/15/2025 1:45,17,4,HWH,4,Electrical Work,13
