temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,origin_name,dest_code,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
26.1,25.1,25.3,28.3,54,1046,15.6,336,9182,Clear,clear sky,23.6651,74.1864,867,1056,17.1,3,Saturday,48979,Train 48979,STN24,Station STN24,STN88,Station STN88,2025-10-18 10:15:00,2025-10-18 10:21:53.473970,2025-10-18 10:35:00,2025-10-18 10:40:17.642104,18,2,STN6,2,,3
26.6,28.9,25.6,27.4,80,1020,96.9,88,6483,Cyclone,strong cyclone winds,32.5572,86.3001,1361,1024,17.6,85,Monday,85622,Train 85622,STN46,Station STN46,STN56,Station STN56,2025-09-08 02:30:00,2025-09-08 03:26:24.825507,2025-09-08 02:39:00,2025-09-08 03:33:59.306223,7,2,STN60,0,None,7
27.0,25.5,26.4,27.1,62,1002,52.5,57,8916,Rain,moderate rain,34.1639,84.7911,694,995,20.2,68,Saturday,92348,Train 92348,STN5,Station STN5,STN82,Station STN82,2025-07-12 11:15:00,2025-07-12 11:20:51.524189,2025-07-12 11:32:00,2025-07-12 11:38:03.837779,17,1,STN39,9,,2
22.3,20.5,20.5,22.5,64,1033,0.8,317,6923,Rain,moderate rain,11.494,94.6696,2841,1031,17.3,24,Saturday,11288,Train 11288,STN41,Station STN41,STN61,Station STN61,2025-09-27 03:15:00,2025-09-27 03:28:26.009871,2025-09-27 03:36:00,2025-09-27 03:56:08.609413,27,3,STN94,12,,25
21.4,23.3,19.5,22.3,78,1028,69.0,266,9909,Rain,moderate rain,30.5312,86.6494,2536,1023,18.1,88,Thursday,50829,Train 50829,STN43,Station STN43,STN53,Station STN53,2025-09-25 06:15:00,2025-09-25 06:27:11.718502,2025-09-25 06:20:00,2025-09-25 06:39:23.404028,12,1,STN22,5,,4
28.0,25.0,26.0,32.0,65,1007,52.4,335,8598,Clear,clear sky,20.377,77.0602,1434,1002,26.0,6,Tuesday,48153,Train 48153,STN14,Station STN14,STN98,Station STN98,2025-09-02 10:30:00,2025-09-02 10:41:32.919516,2025-09-02 10:54:00,2025-09-02 11:09:16.166257,27,3,STN10,8,Minor,23
22.5,21.7,20.6,25.0,62,1006,51.1,45,6637,Rain,moderate rain,27.4493,88.64,2168,1005,18.6,23,Sunday,94109,Train 94109,STN23,Station STN23,STN77,Station STN77,2025-08-31 14:00:00,2025-08-31 14:30:48.033449,2025-08-31 14:15:00,2025-08-31 14:53:43.943405,22,2,STN1,2,None,7
42.1,40.0,41.2,45.5,55,1008,15.4,88,7423,Heatwave,extreme heat,28.5967,82.4141,2001,1002,34.2,82,Friday,56070,Train 56070,STN5,Station STN5,STN58,Station STN58,2025-07-18 15:30:00,2025-07-18 15:48:18.118806,2025-07-18 15:35:00,2025-07-18 15:59:23.423228,11,3,STN24,3,Major,9
43.4,43.1,42.7,45.5,48,1003,59.4,271,8993,Heatwave,extreme heat,25.3727,70.3468,1060,995,34.1,81,Wednesday,14882,Train 14882,STN28,Station STN28,STN53,Station STN53,2025-10-29 23:30:00,2025-10-29 23:34:49.468242,2025-10-29 23:48:00,2025-10-29 23:55:24.791145,20,1,STN60,11,None,2
19.2,16.3,18.4,22.5,71,1036,40.8,158,5074,Clouds,scattered clouds,31.4534,96.4293,1716,1041,14.5,23,Sunday,83870,Train 83870,STN8,Station STN8,STN69,Station STN69,2025-09-14 15:30:00,2025-09-14 15:34:30.252256,2025-09-14 15:46:00,2025-09-14 15:53:41.060823,19,1,STN96,9,None,5
28.2,27.5,24.5,28.9,50,1003,23.8,121,8187,Clear,clear sky,23.0415,87.4486,2260,1000,20.6,1,Sunday,38565,Train 38565,STN43,Station STN43,STN54,Station STN54,2025-10-26 02:30:00,2025-10-26 02:39:27.116431,2025-10-26 02:33:00,2025-10-26 02:49:26.888546,9,2,STN88,0,,1
9.3,11.3,6.2,11.0,66,1010,37.4,187,1766,Fog,foggy,24.0039,92.7679,2890,1011,2.4,43,Thursday,88750,Train 88750,STN42,Station STN42,STN60,Station STN60,2025-08-21 00:45:00,2025-08-21 01:47:20.694099,2025-08-21 01:09:00,2025-08-21 02:12:09.233925,24,3,STN88,0,Major,9
43.0,40.6,41.2,43.6,69,973,17.1,137,7569,Heatwave,extreme heat,24.6751,69.0049,2368,977,36.6,91,Tuesday,79882,Train 79882,STN28,Station STN28,STN64,Station STN64,2025-07-08 06:15:00,2025-07-08 07:32:45.108300,2025-07-08 06:33:00,2025-07-08 07:53:03.016028,20,3,STN19,1,None,23
26.4,24.7,25.9,28.6,81,1023,21.1,284,9257,Rain,moderate rain,27.6195,89.1787,2382,1029,17.6,33,Monday,75027,Train 75027,STN4,Station STN4,STN71,Station STN71,2025-09-08 14:00:00,2025-09-08 14:09:33.971443,2025-09-08 14:08:00,2025-09-08 14:17:29.544161,7,3,STN14,11,,13
25.5,27.4,24.3,27.4,73,1004,33.7,206,7239,Clear,clear sky,13.2792,76.5542,76,1001,16.0,12,Monday,93846,Train 93846,STN46,Station STN46,STN53,Station STN53,2025-06-23 23:30:00,2025-06-23 23:35:27.719653,2025-06-23 23:42:00,2025-06-23 23:54:39.825439,19,1,STN2,5,None,5
22.5,21.2,22.3,24.8,33,1009,9.9,248,7808,Clouds,scattered clouds,31.4209,70.4056,1696,1008,14.6,20,Saturday,30379,Train 30379,STN29,Station STN29,STN63,Station STN63,2025-09-27 05:30:00,2025-09-27 05:37:08.897833,2025-09-27 05:38:00,2025-09-27 05:53:05.056558,15,2,STN35,0,Major,1
45.9,46.9,43.2,48.5,76,1029,44.6,286,7176,Heatwave,extreme heat,14.7992,91.5559,1840,1028,38.8,67,Friday,52522,Train 52522,STN45,Station STN45,STN85,Station STN85,2025-09-12 02:15:00,2025-09-12 02:24:26.339517,2025-09-12 02:34:00,2025-09-12 02:48:53.957473,24,1,STN69,12,None,18
23.4,24.3,22.8,25.5,66,999,28.0,90,8350,Rain,moderate rain,19.5513,73.1223,1865,999,16.8,39,Friday,57298,Train 57298,STN12,Station STN12,STN92,Station STN92,2025-10-03 03:15:00,2025-10-03 03:22:35.084451,2025-10-03 03:33:00,2025-10-03 03:41:04.318682,18,2,STN4,8,,4
3.7,1.9,1.4,7.3,58,1009,36.4,136,1385,Fog,foggy,33.2222,71.2081,55,1009,-0.4,55,Sunday,63620,Train 63620,STN33,Station STN33,STN55,Station STN55,2025-09-21 12:15:00,2025-09-21 12:32:29.125021,2025-09-21 12:24:00,2025-09-21 12:44:46.193625,12,1,STN40,10,,25
26.7,25.3,24.7,29.4,70,1010,23.8,255,9540,Rain,moderate rain,15.1513,88.5534,2956,1005,20.6,26,Monday,44586,Train 44586,STN16,Station STN16,STN77,Station STN77,2025-09-29 04:00:00,2025-09-29 04:09:51.637803,2025-09-29 04:21:00,2025-09-29 04:33:01.581581,23,2,STN5,6,None,8
18.2,17.8,14.4,18.5,48,1039,51.6,263,7499,Rain,moderate rain,34.4485,91.8213,1909,1041,8.5,99,Thursday,33575,Train 33575,STN4,Station STN4,STN65,Station STN65,2025-07-17 01:15:00,2025-07-17 01:22:55.753116,2025-07-17 01:32:00,2025-07-17 01:38:21.818247,15,3,STN72,7,None,10
27.6,29.1,27.3,27.9,70,1035,0.8,325,9192,Thunderstorm,thunderstorm,36.4305,89.2238,1481,1034,18.3,52,Tuesday,84889,Train 84889,STN14,Station STN14,STN100,Station STN100,2025-06-03 17:00:00,2025-06-03 17:18:34.937343,2025-06-03 17:18:00,2025-06-03 17:41:08.886739,22,3,STN45,2,,6
36.8,38.4,33.9,40.6,83,1002,8.7,85,7202,Heatwave,extreme heat,11.8816,90.9545,1463,992,33.1,39,Friday,51105,Train 51105,STN34,Station STN34,STN55,Station STN55,2025-06-20 12:30:00,2025-06-20 12:38:52.644853,2025-06-20 12:35:00,2025-06-20 12:42:47.303471,3,3,STN97,12,None,16
20.9,20.7,20.9,21.3,67,1017,53.6,71,8441,Thunderstorm,thunderstorm,16.4596,72.1957,302,1027,18.7,76,Saturday,78368,Train 78368,STN11,Station STN11,STN57,Station STN57,2025-10-18 17:15:00,2025-10-18 19:42:03.647772,2025-10-18 17:27:00,2025-10-18 19:57:24.715866,15,1,STN100,0,,22
30.1,28.0,26.5,32.6,34,1012,64.9,67,8292,Clear,clear sky,34.9291,87.9968,33,1014,27.1,17,Wednesday,81454,Train 81454,STN12,Station STN12,STN57,Station STN57,2025-08-13 18:30:00,2025-08-13 18:35:43.691178,2025-08-13 18:40:00,2025-08-13 18:51:18.980261,15,1,STN63,6,,4
20.3,20.0,18.0,22.4,71,1025,11.1,56,7742,Rain,moderate rain,10.2962,83.6025,631,1030,15.1,45,Thursday,55182,Train 55182,STN3,Station STN3,STN94,Station STN94,2025-08-28 18:45:00,2025-08-28 18:57:15.210109,2025-08-28 18:56:00,2025-08-28 19:07:15.410342,10,1,STN49,3,,3
43.0,43.9,42.0,44.2,85,1000,11.4,230,10000,Heatwave,extreme heat,33.0716,92.6719,1365,1007,33.3,35,Monday,89997,Train 89997,STN42,Station STN42,STN81,Station STN81,2025-06-02 23:45:00,2025-06-02 23:54:21.979755,2025-06-02 23:56:00,2025-06-03 00:08:57.081769,14,3,STN42,10,None,2
15.1,16.2,11.4,17.2,73,993,68.2,44,8245,Clouds,scattered clouds,34.7783,74.5983,1149,1003,8.4,41,Monday,72371,Train 72371,STN45,Station STN45,STN95,Station STN95,2025-10-27 08:30:00,2025-10-27 08:52:12.799328,2025-10-27 08:33:00,2025-10-27 08:55:23.728096,3,1,STN96,0,Minor,3
18.0,17.4,17.3,22.0,88,986,14.1,149,7981,Clear,clear sky,22.4696,90.6291,748,992,10.5,15,Thursday,92737,Train 92737,STN1,Station STN1,STN65,Station STN65,2025-08-07 05:45:00,2025-08-07 05:53:10.253656,2025-08-07 05:58:00,2025-08-07 06:04:14.106387,11,1,STN17,10,Minor,16
24.9,23.6,22.7,25.2,66,1026,81.0,196,10000,Cyclone,strong cyclone winds,11.7001,84.821,1488,1022,20.5,27,Sunday,89558,Train 89558,STN36,Station STN36,STN93,Station STN93,2025-08-17 07:30:00,2025-08-17 07:43:59.716658,2025-08-17 07:46:00,2025-08-17 08:07:50.485193,23,3,STN99,12,None,4
25.1,26.8,24.8,26.9,70,967,9.2,176,6993,Rain,moderate rain,10.1592,87.4487,586,963,22.8,94,Monday,89896,Train 89896,STN11,Station STN11,STN77,Station STN77,2025-07-14 16:45:00,2025-07-14 17:15:09.141202,2025-07-14 17:07:00,2025-07-14 17:43:24.721356,28,1,STN75,1,,8
29.9,29.2,28.6,31.4,81,1004,8.7,95,5559,Thunderstorm,thunderstorm,31.7774,72.8781,1102,999,20.4,23,Monday,96856,Train 96856,STN50,Station STN50,STN92,Station STN92,2025-07-07 21:15:00,2025-07-07 22:03:35.958786,2025-07-07 21:34:00,2025-07-07 22:21:37.835170,18,1,STN19,2,,22
17.6,18.5,14.5,19.7,18,1044,11.4,133,6474,Clouds,scattered clouds,33.6744,92.5754,2797,1035,14.9,84,Sunday,76766,Train 76766,STN8,Station STN8,STN58,Station STN58,2025-09-07 03:00:00,2025-09-07 03:05:01.616898,2025-09-07 03:03:00,2025-09-07 03:06:11.433830,1,3,STN32,2,None,2
24.0,21.5,22.4,27.1,91,987,81.7,212,7427,Cyclone,strong cyclone winds,21.0473,77.1402,2255,994,20.5,79,Wednesday,47453,Train 47453,STN16,Station STN16,STN94,Station STN94,2025-06-11 11:15:00,2025-06-11 11:27:32.352875,2025-06-11 11:29:00,2025-06-11 11:42:15.884591,14,3,STN80,12,,1
16.6,19.4,13.7,18.8,94,983,22.9,40,5362,Clear,clear sky,15.3975,74.0266,2365,988,11.9,15,Tuesday,87480,Train 87480,STN22,Station STN22,STN60,Station STN60,2025-09-09 19:15:00,2025-09-09 19:15:00.000000,2025-09-09 19:30:00,2025-09-09 19:33:35.570573,18,3,STN31,12,Minor,1
2.4,3.7,-0.2,4.1,36,1050,9.2,217,9604,Snow,light snow,30.9809,90.0246,2647,1048,-2.8,61,Monday,22273,Train 22273,STN3,Station STN3,STN71,Station STN71,2025-06-23 01:15:00,2025-06-23 01:32:44.364421,2025-06-23 01:27:00,2025-06-23 01:50:43.075989,17,2,STN29,6,,19
26.1,27.5,25.1,28.6,78,996,50.7,75,6907,Clouds,scattered clouds,13.7691,88.361,12,989,18.9,57,Tuesday,82151,Train 82151,STN35,Station STN35,STN75,Station STN75,2025-08-12 02:30:00,2025-08-12 02:32:42.539683,2025-08-12 02:39:00,2025-08-12 02:44:56.343743,12,1,STN54,5,,0
26.9,26.6,24.0,29.8,50,997,10.4,104,7931,Rain,moderate rain,35.1814,75.693,2787,999,18.6,76,Friday,46260,Train 46260,STN47,Station STN47,STN99,Station STN99,2025-08-29 15:15:00,2025-08-29 15:21:00.423543,2025-08-29 15:18:00,2025-08-29 15:27:02.367488,6,3,STN43,12,Minor,7
36.0,38.8,35.7,37.4,62,1030,56.7,149,5384,Heatwave,extreme heat,11.8007,73.3994,368,1022,26.9,65,Thursday,22531,Train 22531,STN16,Station STN16,STN71,Station STN71,2025-09-11 13:30:00,2025-09-11 13:47:05.672268,2025-09-11 13:47:00,2025-09-11 14:02:34.995773,15,2,STN50,5,None,17
24.4,25.2,21.6,25.2,91,1015,83.8,250,9574,Cyclone,strong cyclone winds,36.802,89.8101,342,1020,18.9,73,Monday,85049,Train 85049,STN31,Station STN31,STN100,Station STN100,2025-07-14 08:30:00,2025-07-14 08:53:03.942604,2025-07-14 08:52:00,2025-07-14 09:21:30.509020,28,2,STN8,1,,4
16.8,14.2,13.4,17.0,17,1010,14.6,246,8467,Clouds,scattered clouds,21.6802,77.749,2952,1009,7.9,37,Sunday,15974,Train 15974,STN25,Station STN25,STN93,Station STN93,2025-09-07 18:00:00,2025-09-07 18:04:53.515022,2025-09-07 18:24:00,2025-09-07 18:36:35.426754,31,3,STN75,9,Minor,5
1.0,2.1,-1.3,1.1,58,1007,2.5,246,6853,Snow,light snow,20.8079,86.6431,971,1014,-3.4,33,Saturday,73430,Train 73430,STN23,Station STN23,STN59,Station STN59,2025-07-12 11:30:00,2025-07-12 11:40:18.080610,2025-07-12 11:53:00,2025-07-12 12:09:13.903468,28,2,STN40,11,,3
25.1,22.3,21.5,26.6,63,1011,28.5,308,9937,Rain,moderate rain,16.2089,69.3068,705,1003,22.0,91,Monday,58821,Train 58821,STN12,Station STN12,STN84,Station STN84,2025-09-15 17:30:00,2025-09-15 17:37:05.685994,2025-09-15 17:54:00,2025-09-15 18:07:18.091476,30,1,STN45,7,Minor,2
27.4,26.9,23.8,30.7,49,994,30.1,75,8746,Rain,moderate rain,15.6368,85.9436,2044,995,21.1,38,Tuesday,75648,Train 75648,STN21,Station STN21,STN90,Station STN90,2025-08-05 08:45:00,2025-08-05 08:51:57.976804,2025-08-05 08:55:00,2025-08-05 09:08:36.879701,16,2,STN19,8,None,1
25.2,25.0,22.8,29.0,82,1008,66.1,12,8051,Clear,clear sky,12.114,73.1625,1555,1012,19.7,4,Friday,95591,Train 95591,STN4,Station STN4,STN96,Station STN96,2025-09-26 15:45:00,2025-09-26 15:45:37.638521,2025-09-26 16:01:00,2025-09-26 16:05:28.799793,19,2,STN15,10,,1
22.6,20.2,19.4,23.7,61,1008,60.3,332,9078,Clouds,scattered clouds,23.1316,94.2424,664,1006,13.2,91,Friday,35475,Train 35475,STN9,Station STN9,STN74,Station STN74,2025-08-22 18:45:00,2025-08-22 18:58:38.479783,2025-08-22 18:48:00,2025-08-22 19:01:02.974386,2,1,STN29,3,,12
21.8,21.2,18.2,23.5,85,1032,1.9,146,7444,Clouds,scattered clouds,18.5855,74.5038,917,1032,13.5,99,Saturday,92176,Train 92176,STN28,Station STN28,STN67,Station STN67,2025-10-18 15:45:00,2025-10-18 15:51:09.104801,2025-10-18 15:50:00,2025-10-18 15:56:39.188555,5,1,STN5,4,Minor,2
23.4,23.4,23.2,26.0,97,1013,40.2,249,9726,Rain,moderate rain,17.2246,82.965,1781,1019,14.5,54,Saturday,64143,Train 64143,STN16,Station STN16,STN74,Station STN74,2025-08-16 06:30:00,2025-08-16 06:54:17.513641,2025-08-16 06:48:00,2025-08-16 07:11:56.859637,17,1,STN23,0,Minor,3
44.7,43.8,44.2,46.5,83,1016,47.0,302,7346,Heatwave,extreme heat,23.807,89.2092,2283,1018,35.2,34,Monday,78989,Train 78989,STN34,Station STN34,STN65,Station STN65,2025-06-23 12:15:00,2025-06-23 12:24:11.709889,2025-06-23 12:19:00,2025-06-23 12:32:02.180098,7,2,STN62,10,Minor,12
12.5,11.0,9.1,14.4,80,1029,18.2,116,1578,Fog,foggy,17.0379,84.4558,2291,1035,8.4,65,Saturday,62983,Train 62983,STN8,Station STN8,STN80,Station STN80,2025-10-25 17:45:00,2025-10-25 18:06:53.228633,2025-10-25 17:56:00,2025-10-25 18:21:53.257656,15,1,STN5,4,Major,14
27.3,25.8,24.0,28.4,57,1029,4.2,22,6154,Clouds,scattered clouds,18.9136,93.323,2591,1037,21.4,68,Tuesday,83108,Train 83108,STN18,Station STN18,STN81,Station STN81,2025-06-03 22:30:00,2025-06-03 23:07:01.514639,2025-06-03 22:53:00,2025-06-03 23:38:01.047569,30,3,STN63,2,,20
46.5,47.4,43.0,47.9,62,1003,43.7,133,7407,Heatwave,extreme heat,36.1842,81.5731,472,994,40.8,99,Saturday,46985,Train 46985,STN40,Station STN40,STN75,Station STN75,2025-08-02 03:30:00,2025-08-02 03:39:24.079069,2025-08-02 03:46:00,2025-08-02 03:56:57.644835,17,2,STN31,9,None,8
14.8,14.0,12.7,15.3,94,976,39.4,181,937,Fog,foggy,33.1589,88.4157,386,969,5.2,48,Tuesday,31774,Train 31774,STN5,Station STN5,STN55,Station STN55,2025-07-15 17:15:00,2025-07-15 17:26:18.079855,2025-07-15 17:25:00,2025-07-15 17:34:49.182121,8,1,STN24,8,,2
26.9,27.3,26.1,30.3,54,997,53.8,121,7945,Cyclone,strong cyclone winds,35.1501,76.7085,2347,997,19.7,61,Sunday,97581,Train 97581,STN50,Station STN50,STN54,Station STN54,2025-10-19 12:00:00,2025-10-19 12:15:28.342686,2025-10-19 12:20:00,2025-10-19 12:34:26.651474,18,1,STN98,10,,7
19.0,18.1,17.8,19.9,43,1008,30.8,165,7474,Clear,clear sky,27.5349,96.0597,305,1013,14.2,11,Saturday,40227,Train 40227,STN41,Station STN41,STN95,Station STN95,2025-06-07 14:30:00,2025-06-07 14:40:29.020092,2025-06-07 14:40:00,2025-06-07 14:51:48.531435,11,3,STN82,2,,4
-7.1,-6.3,-11.0,-5.7,56,994,10.5,140,7038,Snow,light snow,34.047,80.3376,2114,996,-14.3,74,Saturday,44383,Train 44383,STN35,Station STN35,STN65,Station STN65,2025-08-09 20:30:00,2025-08-09 20:40:51.900558,2025-08-09 20:40:00,2025-08-09 20:49:35.038948,8,1,STN48,8,,8
26.9,28.4,26.2,30.6,76,996,60.3,264,9553,Rain,moderate rain,11.5836,71.6502,1784,990,20.0,41,Wednesday,86224,Train 86224,STN5,Station STN5,STN96,Station STN96,2025-07-23 08:00:00,2025-07-23 09:17:00.747580,2025-07-23 08:15:00,2025-07-23 09:37:54.601414,20,1,STN50,0,Minor,11
20.1,19.2,19.6,23.0,75,1026,68.7,130,9044,Rain,moderate rain,22.9856,74.5276,1526,1036,12.5,83,Tuesday,54420,Train 54420,STN2,Station STN2,STN71,Station STN71,2025-07-15 21:00:00,2025-07-15 21:43:38.519815,2025-07-15 21:05:00,2025-07-15 21:47:51.777120,4,2,STN21,0,None,6
23.8,23.1,22.7,26.6,62,1032,82.3,348,7385,Cyclone,strong cyclone winds,11.7034,96.9677,938,1032,20.3,66,Friday,30323,Train 30323,STN36,Station STN36,STN99,Station STN99,2025-08-29 05:00:00,2025-08-29 05:17:12.462973,2025-08-29 05:24:00,2025-08-29 05:48:00.440908,30,3,STN37,4,None,0
20.8,19.9,17.9,23.0,71,1039,46.4,224,9069,Rain,moderate rain,23.3647,93.2674,273,1044,17.2,31,Monday,27085,Train 27085,STN47,Station STN47,STN91,Station STN91,2025-09-01 05:45:00,2025-09-01 05:54:14.282421,2025-09-01 06:05:00,2025-09-01 06:12:35.393765,18,1,STN10,9,,9
22.8,23.0,22.5,26.6,73,1039,84.2,124,7730,Cyclone,strong cyclone winds,20.9578,92.1815,689,1039,13.1,98,Wednesday,24555,Train 24555,STN40,Station STN40,STN63,Station STN63,2025-10-01 21:30:00,2025-10-01 21:45:31.879410,2025-10-01 21:34:00,2025-10-01 21:49:04.961461,3,3,STN66,8,,1
46.3,48.7,44.9,49.1,58,996,27.5,52,6992,Heatwave,extreme heat,9.2428,81.012,1028,999,36.7,46,Sunday,42559,Train 42559,STN6,Station STN6,STN58,Station STN58,2025-07-13 09:45:00,2025-07-13 10:00:56.348976,2025-07-13 09:55:00,2025-07-13 10:10:05.289807,9,1,STN4,7,,25
29.6,27.7,29.2,33.4,74,1023,42.6,334,9632,Clear,clear sky,26.1234,91.8608,1198,1028,22.9,1,Monday,35812,Train 35812,STN23,Station STN23,STN93,Station STN93,2025-10-27 19:15:00,2025-10-27 19:22:09.208686,2025-10-27 19:24:00,2025-10-27 19:37:41.931427,15,3,STN41,11,,24
34.8,32.6,33.2,37.6,81,995,41.9,187,6577,Clear,clear sky,23.6148,70.2822,2193,991,29.1,18,Wednesday,37559,Train 37559,STN10,Station STN10,STN53,Station STN53,2025-09-10 01:30:00,2025-09-10 01:36:23.190749,2025-09-10 01:41:00,2025-09-10 01:50:16.816283,13,2,STN44,9,None,12
22.8,23.4,19.5,24.3,85,1014,85.1,68,9601,Cyclone,strong cyclone winds,28.0296,68.9243,1875,1005,19.1,47,Sunday,90598,Train 90598,STN44,Station STN44,STN90,Station STN90,2025-10-12 13:45:00,2025-10-12 13:54:56.116412,2025-10-12 14:01:00,2025-10-12 14:11:08.873345,16,3,STN99,12,,1
25.0,26.6,22.6,25.1,60,1015,65.2,152,7640,Rain,moderate rain,15.4102,86.0758,132,1006,18.1,88,Saturday,28714,Train 28714,STN49,Station STN49,STN65,Station STN65,2025-07-19 15:15:00,2025-07-19 15:18:03.084868,2025-07-19 15:29:00,2025-07-19 15:38:42.546357,20,1,STN89,1,None,0
25.7,25.3,23.9,29.7,51,1007,89.1,330,6538,Cyclone,strong cyclone winds,23.4994,73.8353,769,998,19.5,95,Wednesday,70739,Train 70739,STN46,Station STN46,STN60,Station STN60,2025-07-16 18:00:00,2025-07-16 18:56:13.255175,2025-07-16 18:10:00,2025-07-16 19:13:30.297836,17,2,STN88,0,Major,7
28.6,27.0,26.5,29.9,80,1042,5.1,158,7476,Thunderstorm,thunderstorm,31.1274,71.5823,1166,1035,24.5,66,Friday,33509,Train 33509,STN29,Station STN29,STN90,Station STN90,2025-10-31 07:30:00,2025-10-31 07:46:13.882012,2025-10-31 07:33:00,2025-10-31 07:55:09.752429,8,3,STN55,5,,7
38.9,40.5,36.9,42.6,78,1004,51.1,107,6269,Heatwave,extreme heat,15.23,84.0948,2964,1004,30.4,95,Wednesday,17442,Train 17442,STN34,Station STN34,STN71,Station STN71,2025-09-10 06:45:00,2025-09-10 06:53:28.810725,2025-09-10 07:09:00,2025-09-10 07:22:27.902812,28,3,STN31,7,,5
24.7,21.9,20.7,26.6,82,968,16.7,166,7999,Thunderstorm,thunderstorm,8.6935,86.8499,1601,969,15.0,73,Monday,89035,Train 89035,STN27,Station STN27,STN63,Station STN63,2025-07-28 02:30:00,2025-07-28 02:41:44.027253,2025-07-28 02:51:00,2025-07-28 03:01:16.709634,19,3,STN31,10,None,3
22.6,23.6,20.0,25.1,34,1006,51.4,353,6145,Clouds,scattered clouds,33.3098,68.2197,501,997,19.1,64,Friday,73635,Train 73635,STN30,Station STN30,STN93,Station STN93,2025-09-05 00:30:00,2025-09-05 00:32:36.577001,2025-09-05 00:43:00,2025-09-05 00:51:32.143949,18,1,STN92,10,Minor,3
30.9,31.5,29.7,31.2,68,991,14.0,272,10000,Clear,clear sky,16.6472,92.538,1997,990,22.0,6,Sunday,21697,Train 21697,STN4,Station STN4,STN58,Station STN58,2025-09-14 03:30:00,2025-09-14 03:35:57.051585,2025-09-14 03:38:00,2025-09-14 03:43:15.420240,7,1,STN6,11,None,10
22.7,22.4,18.9,25.0,74,1025,16.9,111,7381,Clouds,scattered clouds,8.3181,72.9503,2769,1031,13.9,32,Sunday,27516,Train 27516,STN4,Station STN4,STN88,Station STN88,2025-07-06 13:00:00,2025-07-06 13:03:56.089431,2025-07-06 13:18:00,2025-07-06 13:28:36.387697,24,2,STN1,11,,7
20.4,21.5,19.2,23.3,60,1013,11.0,155,8861,Clouds,scattered clouds,8.1426,87.1213,274,1019,13.1,84,Monday,80993,Train 80993,STN15,Station STN15,STN87,Station STN87,2025-07-21 20:45:00,2025-07-21 21:13:49.685581,2025-07-21 21:06:00,2025-07-21 21:41:47.925266,27,1,STN19,2,Minor,14
35.3,37.6,32.7,38.4,67,1018,19.0,135,9664,Heatwave,extreme heat,17.666,75.0192,894,1021,26.6,88,Sunday,67875,Train 67875,STN5,Station STN5,STN59,Station STN59,2025-09-14 14:45:00,2025-09-14 15:08:16.073829,2025-09-14 15:04:00,2025-09-14 15:26:57.599802,18,2,STN95,4,,23
25.5,22.8,25.1,27.8,60,1050,11.7,349,8376,Clear,clear sky,35.3034,72.2692,156,1046,18.8,4,Sunday,56815,Train 56815,STN41,Station STN41,STN70,Station STN70,2025-08-03 01:00:00,2025-08-03 01:06:27.482059,2025-08-03 01:14:00,2025-08-03 01:23:11.824574,16,1,STN44,10,None,9
27.0,24.3,24.6,27.9,46,998,72.5,115,6208,Cyclone,strong cyclone winds,13.9469,75.645,2866,993,24.4,94,Tuesday,17147,Train 17147,STN11,Station STN11,STN51,Station STN51,2025-09-02 09:00:00,2025-09-02 09:17:26.351559,2025-09-02 09:08:00,2025-09-02 09:28:13.521611,10,2,STN22,8,,6
15.0,14.7,13.5,15.9,54,1012,65.5,302,1453,Fog,foggy,29.1209,77.0025,2544,1006,5.5,88,Thursday,59397,Train 59397,STN2,Station STN2,STN64,Station STN64,2025-09-11 19:45:00,2025-09-11 19:52:14.235747,2025-09-11 19:52:00,2025-09-11 20:06:13.811303,13,1,STN32,11,Major,3
23.5,22.7,22.7,24.7,77,1014,30.6,228,5300,Clouds,scattered clouds,18.8194,92.755,2074,1020,18.0,34,Thursday,15831,Train 15831,STN25,Station STN25,STN92,Station STN92,2025-09-04 14:30:00,2025-09-04 14:36:06.174675,2025-09-04 14:37:00,2025-09-04 14:43:49.658417,7,2,STN91,11,None,4
9.0,8.5,8.2,12.2,78,1023,3.7,57,1508,Fog,foggy,23.3087,94.056,1755,1030,0.7,68,Tuesday,78477,Train 78477,STN50,Station STN50,STN84,Station STN84,2025-07-29 21:30:00,2025-07-29 21:41:17.066297,2025-07-29 21:40:00,2025-07-29 21:53:28.175776,12,2,STN75,11,Major,7
27.8,30.7,24.9,29.6,77,963,14.4,286,7600,Rain,moderate rain,28.358,89.1772,1911,962,22.0,28,Thursday,74986,Train 74986,STN13,Station STN13,STN59,Station STN59,2025-09-11 07:45:00,2025-09-11 08:19:24.677547,2025-09-11 07:54:00,2025-09-11 08:32:00.420565,12,1,STN93,1,,9
23.8,24.3,20.9,25.9,86,992,99.3,205,8050,Cyclone,strong cyclone winds,13.7752,88.3409,2937,1001,17.7,59,Thursday,41145,Train 41145,STN14,Station STN14,STN62,Station STN62,2025-10-23 01:15:00,2025-10-23 02:20:33.293618,2025-10-23 01:25:00,2025-10-23 02:29:17.763339,8,3,STN75,1,Minor,13
