dt,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_main,weather_description,latitude,longitude,visibility,dew_point,uv_index,temp_Celsius,day_of_week
1673398800,287.83156335343256,301.8534981813675,999,87.0,270.819770935314,293.382226543061,2.012464974718596,43,6,Drizzle,moderate rain,-63.22582134131973,175.95694840602005,2199,244.63872770465707,0.9633466921379498,14.68156335343258,Wednesday
1673402400,258.3927814082277,291.12687475965475,1000,60.0,293.5724107119521,306.72245329833413,13.75582759009699,125,37,Snow,moderate rain,41.8270921774525,-90.65425735312486,4539,259.6102093831597,8.135221864242434,-14.7572185917723,Wednesday
1673406000,263.6865523511576,301.0980928734156,1029,42.0,292.1914950273965,300.75568243242435,6.083441123075518,220,61,Drizzle,moderate rain,-34.96914035714875,-55.12324780440845,1781,277.9442474678521,8.385708271171271,-9.463447648842362,Wednesday
1673409600,314.63657910069185,294.564042301942,1003,82.0,253.4172370132903,281.2714104008238,3.6019187385427416,77,20,Rain,snowfall,2.196414566597184,37.97528389781968,6700,269.6950092360449,6.581337923980797,41.48657910069187,Wednesday
1673413200,250.31921361259012,259.9063613155217,1035,32.0,295.0820960094733,293.3878407831807,1.6287798760746963,332,55,Snow,moderate rain,-87.70952034634105,-49.4811469621045,9892,239.61511034930373,5.036225757975026,-22.8307863874098,Wednesday
1673416800,254.25114813813136,302.7039495923524,992,12.0,294.4777693687024,302.1565680709807,1.7684476230436863,299,70,Clouds,few clouds,-32.10029249769113,100.19501304826088,1869,288.2980947314351,7.4638082639410435,-18.89885186186862,Wednesday
1673420400,284.50580710176644,266.485519173989,1022,22.0,297.9022341793845,320.7299489429392,12.17484743082443,223,68,Thunderstorm,light drizzle,22.52699363266018,103.22360088835252,1915,236.81658416189785,4.992064322890983,11.35580710176646,Wednesday
1673424000,261.5605836082925,267.10116763199,995,70.0,273.8800020180768,293.34859376747124,9.190675965245417,160,22,Thunderstorm,snowfall,-49.67452867914479,11.036766215193722,4287,270.9978386530081,1.5458279805886903,-11.58941639170746,Wednesday
1673427600,276.2678466496916,312.74325988259267,985,58.0,248.008444006523,304.5606616814303,9.908564600654715,40,5,Thunderstorm,clear sky,-4.060018208669092,145.71776175595085,842,241.50003077650803,1.9665033399488443,-50.0,Wednesday
1673431200,319.4886401022651,254.88004900559133,1002,24.0,278.1652570954633,310.7313024273134,3.2269799665217795,63,56,Snow,clear sky,-89.12608951408659,-50.17797319021605,5548,249.90141518982665,7.517826625060866,46.33864010226512,Wednesday
1673434800,312.8581127690772,290.4389352537805,1013,48.0,291.4874645899043,289.2846522781418,8.260048878016912,39,46,Clear,clear sky,89.10461684476658,82.3113458138663,4502,288.0283942861267,0.8984374423998761,39.70811276907722,Wednesday
1673438400,259.9187204212725,314.0242150395538,981,52.0,291.3113307336007,300.3757262384022,0.0637419124578136,120,38,Rain,thunderstorm,40.51413985367665,22.650873120838583,9182,244.95673745606493,1.5459301908352203,-13.23127957872748,Wednesday
1673442000,257.45029724180887,269.85858684887614,1046,37.0,299.5891744130014,322.6996421928822,3.0540322810724985,245,10,Clear,clear sky,48.817538118354406,-108.160726820406,5054,255.07756717018464,8.34482731886061,-15.699702758191108,Wednesday
1673445600,300.5694935486884,272.88516818078,1001,13.0,282.9557943996444,292.3520855824438,7.414932119837656,89,51,Snow,few clouds,-68.20130041581388,-41.57322659656219,2013,266.36379054597575,9.491239950808035,27.419493548688425,Wednesday
1673449200,278.9205424059384,247.89518616932176,999,34.0,284.31819041596145,317.2725770333848,1.6432362636795443,233,6,Drizzle,moderate rain,89.25084898286497,148.8480440033057,8729,248.2559157641025,1.524262733924524,5.770542405938386,Wednesday
1673452800,258.0189812326953,303.65585178815405,1025,86.0,281.84960691187393,283.12064163585995,12.068349131432516,27,41,Snow,light drizzle,-16.382518330964118,147.82451267729476,1092,247.8598580511884,7.036334998808492,-15.13101876730468,Wednesday
1673456400,284.91873948367464,251.0490054520739,989,31.0,279.64651803049173,326.75517876067283,4.183520265374756,202,39,Clear,snowfall,-86.60317396214877,97.45960361615698,6410,264.9975989612445,0.875954688872062,,Wednesday
1673460000,274.66645961983124,255.8920471359237,1016,68.0,254.43327607645543,292.5910678651977,11.649809886408653,85,92,Clear,few clouds,-57.25556711933486,155.09218648523034,6577,242.32609217061773,3.7069668374492415,1.5164596198312663,Wednesday
1673463600,285.972507570732,268.79100074730127,987,19.0,278.09603797195507,323.71048669494303,6.601691454532468,234,2,Clear,snowfall,48.03110388243448,22.67934496072792,8581,279.43161103802043,8.122656711051684,,Wednesday
1673467200,279.2143620443147,286.6643502205395,1007,32.0,299.4742965089398,312.33281564865547,9.297238024408871,92,32,Clear,snowfall,57.61551165044946,-146.66694136197063,2883,254.1851916461607,8.029472571215843,6.064362044314748,Wednesday
1673470800,257.5713843063626,314.7783645476279,1031,26.0,257.8174232224098,311.1591857116049,5.784910067863928,324,30,Drizzle,few clouds,17.63067584993165,103.71000077371576,272,276.77369678495256,10.143364682318207,-15.578615693637405,Wednesday
1673474400,273.4153633919809,274.5585690370896,990,99.0,276.5396876969124,307.124054443828,8.646528145397271,30,63,Clouds,clear sky,-60.9606322513644,-15.820007394132716,5298,270.0006256402602,4.277858914660718,0.2653633919809408,Wednesday
1673478000,311.46244290544047,279.8115476711021,1037,60.0,278.3953703876026,311.6892803323942,3.784215379611127,335,56,Clear,thunderstorm,-76.2692269019669,-159.92284558128532,8531,286.6836694188265,2.056574510314362,38.31244290544049,Wednesday
1673481600,300.5919272109863,277.312634673269,1020,74.0,271.37319521507953,294.8568901171892,4.725805704567383,161,3,Drizzle,moderate rain,-65.4309175857622,-17.126978403459788,2238,268.6111982186612,4.642411400451138,27.441927210986307,Thursday
1673485200,305.04113241603847,249.6723131423916,1012,44.0,246.79581598429576,298.43676612028537,1.2696458523222998,172,50,Clouds,thunderstorm,-57.09195292043361,134.08628469441425,2576,235.8141860251372,10.845847327816806,31.891132416038488,Thursday
1673488800,270.3488773793096,257.4471315135797,992,52.0,248.7653052155348,284.5822930004415,4.01653347112148,21,66,Drizzle,thunderstorm,21.972496764143614,141.90301286358067,6837,280.3512302191546,1.0388444756169235,-2.801122620690421,Thursday
1673492400,266.6270760147346,288.0463109431814,1040,46.0,261.49975404409,308.48107549517385,13.577299895093931,129,86,Thunderstorm,clear sky,87.28576550000949,-36.725494442045175,1066,289.79912889004004,2.96217615398842,,Thursday
1673496000,283.4891386474836,258.050324863747,1033,33.0,254.49506113393016,326.08910448134293,0.5099526020592815,155,15,Clouds,few clouds,59.95227334454202,93.18847263443509,7054,265.5962377198696,6.310168986734661,10.33913864748365,Thursday
1673499600,268.93234155030245,272.6297178826749,1013,66.0,286.84351325838645,327.8064506026938,0.7783696195149908,209,11,Rain,few clouds,14.612650698759497,-7.640218948211242,2533,275.26209773766874,7.795886265314601,-4.217658449697524,Thursday
1673503200,315.3821383729229,311.26472774010006,984,40.0,285.6093923389098,326.63726153546907,8.109265974679486,297,36,Thunderstorm,thunderstorm,-63.73714306308932,77.52209531737964,5826,235.91509608803884,9.23467483215177,42.23213837292292,Thursday
1673506800,319.0228987192476,305.2437643276198,985,20.0,284.5068672489906,303.51894813034755,5.29366130345632,318,88,Clouds,snowfall,59.56481694159763,106.57327625471136,6127,286.0169904916462,5.382998487520488,45.87289871924765,Thursday
1673510400,271.1532556375837,272.11292996984827,1008,20.0,254.56088450693645,283.80918483390514,8.079991027471722,257,15,Drizzle,light drizzle,-63.89297688250136,-177.29757025198506,740,282.3404305827765,0.3396000721471768,-1.9967443624162229,Thursday
1673514000,271.66877101081485,310.27772738652027,984,10.0,278.3819730545942,299.1450579971915,10.227761933863544,313,81,Snow,few clouds,-54.20868673410757,-129.2458557166927,1758,250.86276510671848,3.77420127599929,,Thursday
1673517600,309.4015111851178,307.1187121608241,1038,92.0,290.23767887349595,294.42691157337885,3.1715908668764,242,16,Rain,clear sky,-47.1063121768236,4.259943627770298,4994,237.2185968111024,0.7856671774546908,36.251511185117806,Thursday
1673521200,272.28888102915687,265.1577327545599,1016,15.0,264.7039525843625,311.60881684398754,0.32323126644342,6,15,Thunderstorm,moderate rain,17.262737384149162,76.43837496115776,9890,257.0930318894517,0.0867160021400786,-0.8611189708431084,Thursday
1673524800,275.6918124058816,247.04086425070912,1027,48.0,262.4731816181901,309.11424946216954,3.951675215938751,25,58,Rain,moderate rain,-40.00296610342419,-130.27103155144383,5426,239.34833429510525,9.803043414696448,2.5418124058816147,Thursday
1673528400,302.3747397904036,254.8115801744568,1042,55.0,296.30857631096626,325.933645009271,10.087177843563447,170,0,Thunderstorm,snowfall,-15.28609808977228,-172.2024176859423,2118,272.6117060025217,2.847000125306776,29.22473979040365,Thursday
1673532000,272.0941652748969,309.82332096917685,1015,73.0,267.32895632484366,300.2084913683694,0.2112075673605262,16,72,Snow,thunderstorm,-78.05204239879109,-178.2556842679895,4201,254.4013122518025,10.827411698063592,-1.0558347251030682,Thursday
1673535600,292.140438545522,285.2031876806278,1011,19.0,289.2528867864639,318.31932292139777,13.158990650010924,24,79,Drizzle,snowfall,46.294793105462645,-12.28734290975126,384,263.6045211239168,1.669364161035063,18.99043854552196,Thursday
1673539200,314.8727810320108,268.3168625970752,1045,,257.90357294686,287.28722128028693,200.0,222,52,,clear sky,4.919963615351065,26.908074534605987,2970,233.919592036207,4.481585939393326,41.7227810320108,
1673542800,256.61305392654253,267.26516542314744,995,64.0,295.81708537643163,286.91803581101806,5.201529630949258,344,77,Clouds,moderate rain,-49.66446925278991,-108.50666440022356,7225,244.06270853383967,3.793883744166864,-16.536946073457443,Thursday
1673546400,317.54451316545567,278.9268727483677,1007,28.0,260.12426166901486,287.481775329422,9.342498505191514,180,79,Rain,snowfall,86.48907065300364,-76.070664932871,1977,241.808826138454,3.1033546884424044,44.39451316545569,Thursday
1673550000,303.5945238751197,308.2507955411241,1038,27.0,280.78547471274425,296.73615341591136,12.768375301718905,230,42,Thunderstorm,clear sky,-67.61068613970522,16.29424771227505,1147,278.464877217692,3.338085405107501,30.444523875119728,Thursday
1673553600,303.06822337728147,251.88556902370308,996,87.0,267.07521264041293,328.13640050676827,5.433865017398297,66,47,Thunderstorm,moderate rain,-48.27464699398823,6.018445501624285,3679,272.36612595984565,5.794788989502454,29.918223377281493,Thursday
1673557200,305.832227476418,249.2542536222236,981,39.0,297.5156021153041,285.8510691795716,1.5903901605094068,270,79,Drizzle,clear sky,50.44025587026883,-50.99559835590196,6641,240.28672171991363,10.491341846384389,32.68222747641801,Someday
1673560800,257.2906143738028,277.92386915062605,1039,96.0,294.4171058422655,312.58754592977306,6.395268132780554,99,42,Clouds,light drizzle,-8.851396054107923,7.656378609051671,5964,256.3749188952266,1.521072659867455,-15.859385626197197,Thursday
1673564400,312.67235284401795,249.71862489940628,1006,60.0,277.5528806549352,313.4851679851621,9.602438216265591,279,73,Snow,clear sky,86.83669181678061,5.674460178619086,887,289.4903926998854,3.9487547975328754,39.52235284401797,Thursday
1673568000,266.61677304878265,271.29678371025915,1003,21.0,247.5665898524139,290.7124348719969,4.227556457791011,130,66,Rain,moderate rain,-29.5498635578286,169.08302927297433,4257,235.90768897885903,8.420245428427297,-6.53322695121733,Friday
1673571600,293.2011170809245,302.47442710382927,987,98.0,272.8507314613989,320.66862682234034,9.540907698059582,112,32,Clouds,moderate rain,3.0482549516576114,12.688010739919946,2111,256.08490159659766,10.726976361711474,20.05111708092454,Friday
1673575200,303.9628722286115,273.215931511785,985,85.0,262.6757347525172,290.7025477385279,1.0057872307300098,307,3,Snow,light drizzle,24.12636219107852,-25.73000194841001,6844,259.18588474512893,1.0573656687314397,30.812872228611525,Friday
1673578800,254.9779899784888,313.4687575928199,200,49.0,251.3226624284036,295.208921610684,9.07450600379546,232,29,Clouds,thunderstorm,44.19804189955326,173.55073545428434,1536,268.45064052971674,4.756982934585972,-18.17201002151117,Friday
1673582400,269.83835748967226,264.66078734123005,1010,46.0,253.6534892971817,327.4525208478486,3.3162227034354657,285,13,Clear,snowfall,77.85578821378093,-102.3260322040384,1272,271.8520038325552,0.6183199527092995,-3.311642510327715,Friday
1673586000,263.8696923701205,301.7480769721517,1022,58.0,275.6256009636502,316.7187992694386,1.8491804409947004,219,3,Clear,thunderstorm,-89.18635720985432,97.6066678442744,2843,286.1998121436854,0.5241431081306549,-9.280307629879474,Friday
1673589600,294.3805302763645,275.88133514507183,1024,30.0,283.4674447519833,321.26126762840977,7.652923973433431,221,79,Thunderstorm,thunderstorm,-51.26448097405326,-94.78644430291436,6228,236.7679381458551,5.962491739356572,21.230530276364505,Friday
1673593200,271.11774451172187,265.0441031632471,1037,35.0,265.7013224523626,310.1644007581717,7.616380821135002,172,25,Rain,thunderstorm,37.81026481429983,16.849340367165524,9339,270.81881184231577,7.954807097646829,-2.0322554882781105,Friday
1673596800,319.299243596155,248.2381991301934,984,54.0,267.2401766507774,287.44621258130434,3.61358737812985,18,95,Thunderstorm,clear sky,55.27850021903038,-59.051726089277466,2838,241.52532489410365,3.1845678522415506,46.14924359615503,Friday
1673600400,257.3783079103171,306.6391468777587,1044,89.0,266.45835608203004,317.7919387796629,3.167101703711715,70,36,Rain,snowfall,37.35902216650841,137.09228301934706,1806,267.2026318717845,2.251205833906291,-15.771692089682858,Friday
1673604000,280.1444906898949,303.6791149779603,1016,16.0,283.81430877013565,308.7227187646448,1.925293801153825,20,32,Rain,clear sky,22.14586514709916,-168.77562733020244,8966,242.76607414957945,3.023250659836907,6.994490689894974,Friday
1673607600,276.1841172331258,306.7963368831691,1020,96.0,251.93510028493435,319.9210674279633,9.839966680803778,320,34,Clouds,light drizzle,71.66283665477195,-113.48386244512368,2820,259.2654853116419,2.030310846814501,3.034117233125812,Friday
1673611200,286.2307284482628,309.72213732620634,1020,93.0,246.51301700655105,308.37172229299966,11.052764075145122,85,75,Rain,clear sky,64.54283105043552,-98.54317744082084,9301,249.10120629787923,7.220490831170068,13.08072844826279,Friday
1673614800,255.84636359828312,314.9483114345965,1017,46.0,247.2565939276365,282.10818709134645,9.080752830072855,109,96,Thunderstorm,thunderstorm,-46.76708620266721,-24.371941946238763,7300,286.1154732735269,1.6782128708388988,-17.303636401716858,Friday
1673618400,266.3789974845417,266.00638072257686,996,74.0,254.33928902747303,324.4551387471445,7.15810164524693,354,42,Drizzle,few clouds,33.306163133046184,136.16115374515908,5407,235.116366790979,2.9661659911518483,-6.771002515458292,Friday
1673622000,274.0234309389043,300.53112511146,1037,87.0,258.29558126673385,307.03069005630323,13.129484127640549,316,70,Rain,moderate rain,10.504852375622008,70.33799353289288,241,282.3884816008669,0.7670888595274352,0.8734309389043347,Friday
1673625600,-291.6924391769327,246.17126320215257,990,-97.0,250.7482794713925,311.77870891293213,-12.904904000243688,316,86,Thunderstorm,snowfall,13.93333527819938,157.434534327287,1144,274.8421070677592,5.26412906856425,80.0,Friday
1673629200,275.16630030334926,304.3105151264032,995,51.0,272.04707498206835,307.19117092038914,10.05435468900923,192,43,Clear,clear sky,61.1897695425198,112.60253318070448,1907,233.2483344839776,6.199701772437929,2.016300303349283,Friday
1673632800,281.43105403189946,247.2392658043958,1008,30.0,261.7054844183522,283.9078524194932,6.5275603094160655,260,95,Snow,,-0.4600704369928508,-88.4906852848429,9830,267.1708366879461,1.7055452208567994,8.281054031899487,Friday
1673636400,290.33211560326964,265.2453712658745,984,38.0,261.57950806259635,303.9657894235121,13.83614528147811,342,93,Thunderstorm,clear sky,30.12211881746996,-76.3774287362145,2698,271.86620880353496,3.669736806307919,17.182115603269665,Friday
1673640000,308.9205501728229,293.7138771320343,1008,43.0,281.8818319365477,282.7414280059081,1.6647992231084556,56,75,Rain,snowfall,42.923146584553535,44.73494473253953,2225,245.37744294001143,1.241932003878757,35.77055017282294,Friday
1673643600,303.14787985943747,313.4225776910252,1004,94.0,272.6579097338563,288.7761414396407,1.8379501035436367,246,48,Thunderstorm,snowfall,-82.3029924973303,16.58369005249972,1689,254.2990529630746,4.54595409299546,29.99787985943749,Friday
1673647200,297.52503612872096,282.3258137807336,1011,89.0,249.5927299443492,296.9164166017392,4.423285198836714,111,68,Thunderstorm,clear sky,-19.550942833839244,113.48891055625892,3181,281.7926272344524,9.759875442012255,-50.0,Friday
1673650800,278.01255438673286,306.7012235235609,988,76.0,295.1523118360837,304.280952847888,12.683789943732132,311,77,Clouds,light drizzle,28.493771978708807,-18.24123457962179,1432,258.92875189995334,0.5184887196118341,4.8625543867328815,Friday
1673654400,290.4765558491263,308.76049894993014,1019,28.0,289.6835795701905,284.3076988355411,3.620504864466256,156,17,Drizzle,snowfall,72.21255782119792,-69.30378396672927,2220,271.0409504813054,0.4576891015829456,17.32655584912635,Saturday
1673658000,308.3949861510492,302.1916197918771,996,25.0,264.4484828884242,317.47057901011647,7.203539925929287,278,18,Clouds,light drizzle,-83.23372329009389,-169.16210748805716,9762,258.0555087058491,7.009405793367569,35.244986151049204,Saturday
1673661600,313.106466701418,313.0909268385945,980,37.0,279.55971848076774,285.4493133532771,1.1672752757322202,192,77,Thunderstorm,clear sky,46.35054648071628,-23.394844809289737,505,239.380421870982,5.453226209177738,39.95646670141804,Saturday
1673665200,314.1370118028529,258.47789149735405,1024,49.0,247.74099026917628,317.2633997750901,3.074754764115453,327,59,Clouds,moderate rain,-82.83497798630248,-38.01985989210414,619,235.4371997508752,4.879687972521315,40.987011802852976,Saturday
1673668800,302.667733680291,275.5154392642733,1028,,277.20724974435933,308.9839596232705,9.460497620198508,34,57,Drizzle,clear sky,20.06552808605612,164.44397529630373,5897,268.5557945970317,5.422231561588967,29.51773368029103,Saturday
1673672400,252.05386546324675,291.157090736437,999,34.0,254.72773681661408,313.15490148500845,12.89845624757453,204,59,Clear,snowfall,-23.24346088724191,-18.800046639765668,968,279.5623129698505,5.95190808550876,-21.096134536753222,Saturday
1673676000,250.7800926944142,287.63317309651126,1011,46.0,283.73209276869966,281.7813698963243,11.856864950609008,243,60,Rain,few clouds,-60.33489533135945,-110.277594783291,2932,236.5952121723747,3.9486187995977406,-22.36990730558577,Saturday
1673679600,319.42678058468005,305.48188191502544,1006,31.0,260.7651004434569,295.1255580349349,2.7130140435105785,155,69,Thunderstorm,,14.385822468573522,-152.38868055900457,9517,260.755493201582,7.421425720582317,46.27678058468007,Saturday
1673683200,291.7993915519447,269.41808451117555,1032,91.0,285.6628508345442,326.18559198021273,0.149531734560761,330,13,Clouds,moderate rain,60.692158933445256,-45.060093211572536,3485,287.0598584583116,1.7272099268633865,18.649391551944746,Saturday
1673686800,308.3603287542399,290.4966665349472,985,27.0,269.94510423049763,297.4462672446149,2.042068138745081,90,11,Clouds,clear sky,-57.36886394774498,121.22665469250823,8571,231.91257849567373,6.234978908791966,35.210328754239924,Saturday
1673690400,270.8676513648433,305.59965242764133,1036,38.0,299.8240395566923,309.33136810965783,1.653564984057418,295,97,Clear,light drizzle,-7.558230944857513,75.16951827481199,1221,286.85783905381464,2.996000944075993,-2.2823486351566658,Saturday
1673694000,259.29920258147826,264.8350161140948,1022,14.0,286.6876998384204,293.8844683424113,10.500461066653443,113,85,Drizzle,thunderstorm,89.13792593610316,5.723456736717338,3813,261.1216602058745,4.736334656647551,-13.850797418521722,Saturday
1673697600,300.53616318754064,286.17428157522863,998,60.0,275.457365343307,325.49574367257475,8.338049406217843,276,73,Clear,few clouds,-41.10456578865658,-52.61734488579515,990,268.73119736380534,5.071012997577448,27.38616318754066,Saturday
1673701200,297.35294060180524,301.7988203118812,1014,52.0,287.2763571035231,323.82017595304524,12.68753297878654,113,2,Clear,moderate rain,46.11451751652868,-153.96810403307555,349,275.81475821111366,0.7043719818204909,24.202940601805267,Saturday
1673704800,291.8585797193908,276.857672558294,989,59.0,246.5513068237344,302.14040574379845,5.66904142668904,104,68,Thunderstorm,thunderstorm,73.85526527569021,-71.20959810973218,2176,233.81934628110093,0.9955713956552024,18.7085797193908,Saturday
1673708400,302.4695353691564,251.5005514607659,1041,30.0,284.2537691271841,328.4858219947118,9.884311213925049,352,49,Rain,clear sky,86.72054004249759,19.52481743901257,5651,280.3358380361231,10.341085522698526,29.319535369156423,Saturday
1673712000,288.4990103043121,271.01594126303445,1047,79.0,298.0630305644931,318.5965664378135,12.08223769698612,318,98,Clouds,clear sky,-4.184068666436872,58.28366577720203,3180,280.4457878071861,6.189246940563415,15.349010304312174,Saturday
1673715600,303.3855265815881,298.8903522524948,1032,70.0,268.4216910204519,294.0572783844819,11.493229353835732,289,46,Clouds,few clouds,-35.52075747952791,154.9244149333354,905,271.69511807136143,6.449043754993821,30.235526581588147,Saturday
1673719200,262.17298679566005,312.5678933873078,993,39.0,248.61820040793967,315.69193197239565,10.86105739702178,266,22,Clouds,clear sky,-7.940017868547287,108.27393555859118,5644,236.252705811854,7.63218449534453,-10.977013204339926,Saturday
1673722800,292.8802125977999,246.5093248799324,1035,20.0,253.9689462459765,308.48173130479194,9.725353395816908,165,68,Clear,clear sky,87.89350747420065,-63.70872480488997,2883,277.31591300410565,5.9456036150003095,19.730212597799948,Saturday
1673726400,293.4445980804143,262.1407733151348,1046,46.0,279.5180149397188,289.5126807433636,12.858266528528628,153,87,Snow,light drizzle,-26.67778328697017,172.67939015800755,2311,231.2451122667922,0.4197709704050295,20.294598080414342,Saturday
1673730000,298.0357416269951,289.5681458580098,1022,13.0,296.73115356481946,282.8025475204944,4.053691382939429,135,9,Drizzle,thunderstorm,4.818682095060382,-48.67834095593187,2538,233.1858788972547,2.595012104552113,24.885741626995127,Saturday
1673733600,300.4506043434824,295.5421342567672,1047,89.0,252.4516440907816,323.14459881984584,7.332210704858785,304,44,Thunderstorm,few clouds,72.54139755321191,-48.279045788593805,8582,248.1876284413705,10.598448211414915,27.300604343482405,Saturday
1673737200,300.4943271277912,288.6398263470245,994,34.0,251.49373600781976,314.49789419616866,3.0009821437608286,285,78,Snow,snowfall,-64.11966899352927,19.0271550768812,4909,243.37437641495072,9.85671514328406,27.34432712779119,Saturday
1673740800,282.17648744656066,252.42200645632383,1041,68.0,246.45225107910213,319.97080921351466,7.9195578129384465,111,85,Drizzle,moderate rain,42.3384205409188,-37.22738642265716,4514,266.18959086014024,8.13070660113848,9.02648744656068,Sunday
1673744400,268.9183616267875,283.05862071983944,1035,18.0,266.63845087044365,287.44331306100656,4.589039937734334,212,44,Thunderstorm,snowfall,-10.611703772709744,-144.48040042450614,6366,246.2812681773657,8.739364143814242,-4.2316383732124905,Sunday
1673748000,279.2098270196887,293.92897875717824,1039,41.0,274.34096197107044,317.92767822400674,10.007779949582996,129,91,Rain,light drizzle,-23.63762707589325,-166.5618885651983,1458,254.379706832258,8.602957161414743,6.059827019688726,Sunday
1673751600,286.1789658896191,285.40299190447485,1035,18.0,262.7382672051553,296.84020442314875,8.487623789869655,328,73,Drizzle,snowfall,-83.40135072478361,-116.81217272814862,5655,263.8436460257259,10.61181055465774,13.028965889619144,Sunday
1673755200,-288.3776753440562,295.36930280018606,1032,-71.0,261.2140578006917,298.4197370041817,-7.533796048820282,96,44,Clouds,clear sky,-66.01000466132862,-8.841923682262006,7753,263.71510597939647,7.170618015892756,80.0,Sunday
1673758800,274.0602634083673,260.81850855315776,1006,54.0,276.4332202039227,321.4226737801613,8.837657847747401,343,77,Clouds,thunderstorm,79.41256009698063,60.79387287377,9361,271.837500036867,5.593081401787948,0.9102634083673138,Sunday
1673762400,273.79917848710284,270.64964871663943,1026,35.0,265.7100115169999,298.43135929409846,12.537606519091057,226,31,Clear,snowfall,-8.93220838519153,90.23833810990266,4617,260.69611736654264,1.194297998843198,0.6491784871028585,Sunday
1673766000,295.74414078491475,257.37373006106304,1034,43.0,274.9915310939193,289.27957048186147,0.7561670505255724,149,60,Thunderstorm,moderate rain,3.356389346792497,131.79552834047433,968,231.9315942078743,4.528157525489064,22.59414078491477,Sunday
1673769600,280.53153577310627,276.8166155486076,991,54.0,299.2940503845958,325.7156761602937,14.567412252689875,57,35,Snow,clear sky,-2.2593783123072484,96.9521782543643,5953,266.75789315255446,4.884847561639982,7.381535773106293,Sunday
1673773200,312.51993481901275,252.4600625044897,1028,91.0,278.9142240300608,301.7764050451028,3.085228112629987,334,72,Clear,,-51.287290629516654,-167.22893758055565,6966,278.2222976412696,9.500214819168251,39.36993481901277,Sunday
1673776800,265.66331157467613,284.8344090579614,991,54.0,296.99979689418376,313.3506847834597,14.657562283967176,85,18,Snow,light drizzle,-63.68950011419175,137.6251296492744,8708,259.99329063510896,2.0045441866953926,-7.486688425323848,Sunday
1673780400,307.27873433828864,273.125711988873,1046,57.0,266.40806907358365,289.41559608228346,10.047835631907155,310,95,Thunderstorm,moderate rain,5.695686911466822,149.26713228579382,9798,259.4045613404076,4.913643009305195,34.128734338288666,Sunday
1673784000,287.40117710864246,305.22281968057587,986,78.0,296.3469522316418,316.97202027106306,7.4825100383335394,156,3,Clear,clear sky,13.634239878571591,-145.43946852808864,2273,249.36599540272493,10.373337287449246,14.25117710864248,Sunday
1673787600,273.37337265741434,295.22641756788204,1046,80.0,288.101379646886,322.3439822394063,5.186980117359043,55,98,Clouds,light drizzle,23.887730794674567,104.93628426950852,6851,252.48221498966592,4.69684672569312,0.2233726574143588,Sunday
1673791200,270.9536631412209,291.6958735098633,985,84.0,294.42502031579505,321.1385062866735,1.4880780036471823,148,63,Drizzle,light drizzle,17.797740496239385,-150.45233822802803,9245,280.500144419167,10.663563035267984,-2.196336858779091,Sunday
1673794800,286.9353495345531,288.3529952245424,1045,97.0,266.7703189138404,286.8251632824949,9.473112525560632,148,79,Thunderstorm,light drizzle,-18.698899450184243,150.434069027553,3744,287.8963237737845,4.6553410441777805,13.78534953455312,Sunday
1673798400,293.6861280880105,249.0295327528228,1048,74.0,292.4502766961138,288.6944901661024,7.388801877185461,294,62,Thunderstorm,light drizzle,34.95673037977859,-76.23063444054978,4063,249.8485873899936,3.182455000035737,20.53612808801052,Sunday
1673802000,251.19910722873507,301.82430630948886,983,90.0,279.67348889463767,322.5123989680135,1.4283228893418665,138,11,Thunderstorm,moderate rain,25.36148733423211,79.08108764828046,9976,277.93046918470384,8.446212650123655,-21.950892771264904,Sunday
1673805600,281.9212425095984,302.2576600869339,1045,88.0,257.38938417918723,284.03012187762266,8.010255893810927,253,89,Thunderstorm,thunderstorm,34.21607268998035,-141.9845676065102,3642,230.82679817419205,8.08224600063281,8.771242509598437,Sunday
1673809200,257.4537620295443,302.68412161992643,1030,59.0,249.84766760343945,289.5710588398536,6.014153769454888,297,28,Drizzle,light drizzle,42.7288063001935,120.77261421282878,1561,274.86864130750763,0.7654337726193441,-15.696237970455684,Sunday
1673812800,269.9216458238746,279.49454563077103,1036,,263.75142004826444,302.7432008988187,2.6043255095335405,276,78,Drizzle,clear sky,68.09118992615629,83.49622458462193,5627,259.1885078744737,4.2513345936763445,-3.2283541761253787,Sunday
1673816400,312.61449581967213,249.73125130495345,1027,90.0,250.28267229940025,308.53697803212583,0.3709095257034278,265,53,Thunderstorm,light drizzle,-59.56270686794407,-120.45791260429878,4530,271.5783545008353,0.1360181974418327,39.46449581967215,Sunday
1673820000,319.717074650383,271.10524041887504,1005,51.0,286.5628073761312,304.2251855345157,13.394381627694877,156,76,Clouds,few clouds,-76.06723396792152,63.466550713980496,6440,284.33007161027064,8.911725293434207,46.567074650383006,Sunday
1673823600,284.8187613722867,267.8915326310644,1011,47.0,251.4983381642909,323.9213692372441,14.380021240501277,33,46,Drizzle,light drizzle,-9.45308910655929,53.052634112120046,3964,266.3630297711343,8.78744851914499,11.668761372286724,Sunday
1673827200,274.88990903347155,245.468452624106,1049,50.0,292.81507859048264,284.0251516017638,8.50233122197686,272,6,Thunderstorm,snowfall,35.876473523386025,-56.618599341704765,7606,273.79303664605123,1.902501056488174,1.7399090334715763,Monday
