temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
305.26356769407124,283.04262485347647,288.7614657625104,285.02934320453284,75.8,1024,2.04,115,86.23,Thunderstorm,thunderstorm with rain,29.799,88.2319,651.9,305.26356769407124,13.62,17.98,Wednesday,12230,Train_12230,BBS,DDN,BBS,DDN,9/12/2025 17:15,9/12/2025 17:16,9/12/2025 18:18,9/12/2025 18:24,47,12,BBS,3,Major,4
305.14986114133416,294.5761527755898,302.13311623038516,287.02473267282323,88.6,1012,12.54,316,83.54,Haze,hazy sky,25.161,77.3653,266.2,305.14986114133416,6.81,34.74,Saturday,12758,Train_12758,NDLS,MAS,NDLS,MAS,9/12/2025 23:38,9/12/2025 23:40,9/12/2025 0:39,9/12/2025 0:52,40,18,NDLS,1,Major,4
294.0607947938491,287.70329703161525,286.3627961724366,286.41826690656274,65.8,1005,2.32,270,68.84,Clouds,broken clouds,16.2005,70.911,1438.8,294.0607947938491,10.44,93.14,Sunday,12160,Train_12160,NDLS,VSKP,NDLS,VSKP,9/12/2025 0:45,9/12/2025 0:49,9/12/2025 1:45,9/12/2025 1:55,23,15,NDLS,5,None,14
292.44458507012996,288.5461870588577,284.3211489160161,311.19230393736893,85.0,1012,4.52,192,66.45,Thunderstorm,thunderstorm with rain,34.5395,76.0045,636.3,292.44458507012996,14.51,14.61,Tuesday,12185,Train_12185,CSTM,PUNE,CSTM,PUNE,9/12/2025 14:58,9/12/2025 14:02,9/12/2025 15:00,9/12/2025 15:11,6,25,CSTM,1,None,14
288.20221215792117,289.2186989477886,306.7234405711429,304.7787752075542,94.8,1022,3.73,149,59.46,Rain,moderate rain,15.4017,80.6222,1319.2,288.20221215792117,11.25,63.24,Friday,12902,Train_12902,DDN,VSKP,DDN,VSKP,9/12/2025 7:37,9/12/2025 7:39,9/12/2025 8:39,9/12/2025 8:49,38,14,DDN,1,None,9
281.6912648995278,304.0907769349799,278.26589855340404,311.03284395808686,74.3,1019,5.58,130,79.2,Fog,fog,13.4717,78.1644,324.6,281.6912648995278,13.17,59.3,Thursday,12142,Train_12142,DDN,PNBE,DDN,PNBE,9/12/2025 2:32,9/12/2025 2:32,9/12/2025 3:33,9/12/2025 3:38,21,9,DDN,2,Minor,10
305.9416712876516,296.17483830025765,307.93462567045935,295.19221459523726,50.8,1019,3.82,101,55.27,Clouds,scattered clouds,19.9382,75.4769,844.4,305.9416712876516,11.54,12.07,Thursday,12281,Train_12281,DDN,VSKP,DDN,VSKP,9/12/2025 17:17,9/12/2025 17:17,9/12/2025 18:21,9/12/2025 18:23,28,5,DDN,5,None,7
304.3870302739023,289.3392309746801,298.3046389657219,290.3510544498797,56.1,1011,7.33,309,77.21,Clouds,broken clouds,9.5347,72.6265,84.7,304.3870302739023,13.39,32.6,Thursday,12906,Train_12906,BBS,CSTM,BBS,CSTM,9/12/2025 8:11,9/12/2025 8:12,9/12/2025 9:14,9/12/2025 9:20,13,30,BBS,5,Minor,3
309.9915301985839,298.31001349932757,302.8540789834735,305.94879591627557,51.9,1012,6.11,269,83.7,Fog,dense fog,34.4194,86.3833,1158.1,309.9915301985839,14.44,56.3,Monday,12639,Train_12639,PUNE,MAS,PUNE,MAS,9/12/2025 15:53,9/12/2025 15:57,9/12/2025 16:55,9/12/2025 16:02,58,29,PUNE,2,Major,13
309.89910511221717,301.4845202266958,286.8385818903858,291.7876175412344,54.8,1001,14.8,291,59.14,Clouds,broken clouds,23.8877,89.9229,892.3,309.89910511221717,7.73,18.72,Monday,12677,Train_12677,PUNE,MAS,PUNE,MAS,9/12/2025 20:26,9/12/2025 20:28,9/12/2025 21:28,9/12/2025 21:35,5,15,PUNE,4,None,9
296.66295116807885,288.178720022006,278.4294583300118,290.98150121116043,58.4,1020,0.84,209,84.66,Rain,heavy rain,23.0377,76.5908,957.1,296.66295116807885,6.7,80.06,Tuesday,12026,Train_12026,BBS,JAT,BBS,JAT,9/12/2025 14:46,9/12/2025 14:50,9/12/2025 15:47,9/12/2025 15:54,46,8,BBS,3,Minor,13
303.0696224554153,292.40647304576055,300.1360855568459,288.97517976623493,73.3,1023,2.13,337,51.33,Clouds,broken clouds,25.7065,77.6324,125.0,303.0696224554153,9.84,97.22,Wednesday,12245,Train_12245,PNBE,ALD,PNBE,ALD,9/12/2025 4:00,9/12/2025 4:03,9/12/2025 5:04,9/12/2025 5:12,32,23,PNBE,5,Minor,5
308.3429718964728,283.6565828001084,303.0243379100203,285.8903693467271,75.3,1022,0.79,66,86.51,Rain,light rain,21.4196,82.3608,356.0,308.3429718964728,12.02,21.48,Monday,12486,Train_12486,BBS,PNBE,BBS,PNBE,9/12/2025 12:14,9/12/2025 12:18,9/12/2025 13:17,9/12/2025 13:23,59,3,BBS,4,None,4
305.48942172032235,285.4344804860404,300.21428395860556,289.693891830503,65.6,1015,9.39,9,54.73,Fog,fog,8.8657,84.3688,157.8,305.48942172032235,7.27,18.69,Sunday,12646,Train_12646,VSKP,VSKP,VSKP,VSKP,9/12/2025 21:46,9/12/2025 21:50,9/12/2025 22:50,9/12/2025 22:51,19,12,VSKP,3,Minor,1
287.4204430522959,300.43353561894946,282.28550861902517,292.65959245421664,76.9,1022,0.82,48,75.83,Clear,bright and sunny,24.5324,77.8406,468.9,287.4204430522959,5.04,45.49,Saturday,12896,Train_12896,MAS,ALD,MAS,ALD,9/12/2025 19:26,9/12/2025 19:29,9/12/2025 20:30,9/12/2025 20:40,25,5,MAS,5,None,9
293.5163240593028,285.4431504308688,300.6028376677091,302.2198262443719,44.9,1005,12.55,110,60.0,Fog,fog,27.3367,88.0986,959.8,293.5163240593028,8.43,74.78,Friday,12201,Train_12201,VSKP,NDLS,VSKP,NDLS,9/12/2025 6:15,9/12/2025 6:18,9/12/2025 7:16,9/12/2025 7:24,19,29,VSKP,1,Minor,6
283.87478245454486,295.7549015100118,301.06768346322923,283.87694526658356,45.3,1018,7.68,320,83.46,Rain,moderate rain,19.2522,81.2001,871.0,283.87478245454486,14.69,28.16,Tuesday,12020,Train_12020,PNBE,PUNE,PNBE,PUNE,9/12/2025 15:20,9/12/2025 15:22,9/12/2025 16:24,9/12/2025 16:25,27,9,PNBE,5,Major,11
308.62153081776165,301.27138785167296,297.75621547010167,288.3152081899603,50.3,1020,7.91,218,70.49,Haze,mist,28.447,79.0078,937.6,308.62153081776165,11.95,1.99,Saturday,12590,Train_12590,PNBE,PUNE,PNBE,PUNE,9/12/2025 6:00,9/12/2025 6:00,9/12/2025 7:03,9/12/2025 7:08,57,20,PNBE,3,Major,2
298.1852390335264,283.2063076928423,300.9834779838676,306.2707092087503,71.1,1012,8.42,56,55.41,Fog,fog,14.129,82.9335,846.4,298.1852390335264,9.01,54.12,Wednesday,12669,Train_12669,BBS,DDN,BBS,DDN,9/12/2025 21:28,9/12/2025 21:29,9/12/2025 22:28,9/12/2025 22:33,6,3,BBS,4,Major,13
286.8592841651039,297.0193665888671,303.377643190332,286.4076577075131,52.8,1016,2.56,282,72.84,Haze,hazy sky,13.9745,89.0561,445.9,286.8592841651039,6.93,95.66,Saturday,12093,Train_12093,BBS,MAS,BBS,MAS,9/12/2025 15:02,9/12/2025 15:05,9/12/2025 16:02,9/12/2025 16:12,50,23,BBS,1,None,7
300.1510205321757,287.69688351104094,296.40812342712377,292.2793543956756,57.0,1022,2.97,112,66.32,Haze,mist,12.3583,85.891,404.5,300.1510205321757,8.56,39.13,Sunday,12007,Train_12007,ALD,DDN,ALD,DDN,9/12/2025 12:11,9/12/2025 12:11,9/12/2025 13:14,9/12/2025 13:21,40,8,ALD,3,Major,3
298.54384721373685,308.8878062571274,280.6581414190904,307.9397676557442,64.0,1008,4.78,132,76.46,Rain,moderate rain,18.0439,70.8003,248.7,298.54384721373685,6.7,42.01,Thursday,12471,Train_12471,CSTM,JAT,CSTM,JAT,9/12/2025 16:59,9/12/2025 16:01,9/12/2025 17:00,9/12/2025 17:04,54,21,CSTM,3,Major,6
290.7448815409852,294.50636940159774,292.6288342900163,286.64775933430326,88.7,1016,8.9,70,85.28,Rain,light rain,30.8693,76.6462,1281.2,290.7448815409852,6.06,96.89,Monday,12338,Train_12338,VSKP,PNBE,VSKP,PNBE,9/12/2025 8:27,9/12/2025 8:31,9/12/2025 9:29,9/12/2025 9:39,13,13,VSKP,5,Major,8
283.4067277659889,304.17977649325474,280.32948004014816,284.4821050685457,40.8,1001,3.15,82,66.38,Clear,clear sky,30.3536,79.4109,943.9,283.4067277659889,14.07,69.46,Sunday,12258,Train_12258,PUNE,PNBE,PUNE,PNBE,9/12/2025 11:38,9/12/2025 11:40,9/12/2025 12:39,9/12/2025 12:46,6,8,PUNE,2,None,3
300.147195867784,296.50679626468786,290.22629093097294,296.5361398524003,79.0,1018,1.74,56,61.6,Thunderstorm,thunderstorm with rain,18.3363,76.2904,320.4,300.147195867784,14.98,71.92,Wednesday,12054,Train_12054,ALD,NDLS,ALD,NDLS,9/12/2025 12:36,9/12/2025 12:38,9/12/2025 13:39,9/12/2025 13:42,6,5,ALD,2,Minor,13
295.6092310271138,281.3023759856446,290.21319467376884,291.0725853383561,80.1,1018,14.55,348,50.58,Clouds,broken clouds,23.9062,84.0038,307.0,295.6092310271138,6.64,56.27,Tuesday,12910,Train_12910,DDN,CSTM,DDN,CSTM,9/12/2025 8:30,9/12/2025 8:33,9/12/2025 9:34,9/12/2025 9:35,22,25,DDN,1,None,12
303.1695517520692,298.9945412678207,279.98029532420725,298.9022509345156,87.9,1023,0.33,270,72.99,Fog,dense fog,27.462,86.5254,1315.9,303.1695517520692,5.55,97.46,Saturday,12547,Train_12547,JAT,PNBE,JAT,PNBE,9/12/2025 4:59,9/12/2025 4:00,9/12/2025 5:59,9/12/2025 5:06,21,7,JAT,3,None,12
295.6049050333598,308.5421002661997,288.46461601908436,306.1141467145043,96.0,1006,12.04,110,66.09,Rain,heavy rain,14.5126,84.6269,1127.0,295.6049050333598,8.3,68.89,Sunday,12005,Train_12005,PUNE,PNBE,PUNE,PNBE,9/12/2025 6:30,9/12/2025 6:33,9/12/2025 7:34,9/12/2025 7:41,45,5,PUNE,4,Major,5
305.5654450095562,298.04835460438994,281.3299429637394,286.1144546445823,41.2,1021,11.82,356,64.99,Fog,dense fog,12.5398,89.7867,1006.1,305.5654450095562,9.62,89.5,Tuesday,12376,Train_12376,DDN,PNBE,DDN,PNBE,9/12/2025 0:57,9/12/2025 0:01,9/12/2025 1:58,9/12/2025 1:11,12,29,DDN,1,Minor,14
296.5572051632346,304.5756657828037,302.24705630027665,299.42097253662854,49.2,1009,4.46,75,57.32,Thunderstorm,thunderstorm,34.2466,75.451,640.0,296.5572051632346,7.05,69.94,Thursday,12553,Train_12553,ALD,PUNE,ALD,PUNE,9/12/2025 3:32,9/12/2025 3:35,9/12/2025 4:35,9/12/2025 4:46,38,9,ALD,1,Major,6
296.8281391460616,306.52619390045226,306.4306407789341,297.1652628116959,93.2,1009,2.03,157,67.2,Thunderstorm,thunderstorm,24.674,87.4998,429.9,296.8281391460616,8.01,73.51,Wednesday,12049,Train_12049,NDLS,CSTM,NDLS,CSTM,9/12/2025 3:32,9/12/2025 3:36,9/12/2025 4:32,9/12/2025 4:44,38,5,NDLS,5,Major,1
306.2996080797503,286.842393158468,280.16949425773817,286.322363580396,67.5,1019,2.18,19,89.38,Haze,mist,34.4982,85.3325,1470.2,306.2996080797503,7.01,29.04,Wednesday,12111,Train_12111,ALD,CSTM,ALD,CSTM,9/12/2025 15:46,9/12/2025 15:49,9/12/2025 16:49,9/12/2025 16:55,9,8,ALD,4,None,10
292.1044859863719,286.3613451972468,306.65345621875105,300.71995456586944,73.9,1008,10.46,130,61.91,Clouds,scattered clouds,17.1194,77.2436,1206.0,292.1044859863719,12.74,30.35,Saturday,12145,Train_12145,ALD,BBS,ALD,BBS,9/12/2025 4:39,9/12/2025 4:40,9/12/2025 5:39,9/12/2025 5:50,48,12,ALD,3,None,7
284.02045685351925,298.32942966552974,293.67729798010237,290.20921253582316,79.8,1016,9.64,328,73.99,Clear,clear sky,26.9819,84.6825,487.6,284.02045685351925,12.13,78.3,Monday,12229,Train_12229,ALD,VSKP,ALD,VSKP,9/12/2025 21:10,9/12/2025 21:10,9/12/2025 22:10,9/12/2025 22:16,33,4,ALD,3,None,4
280.8634802894002,292.33085409420113,286.98697033861623,296.6350295563204,80.7,1014,11.74,121,81.06,Fog,fog,14.0103,72.0815,1279.0,280.8634802894002,11.35,29.67,Friday,12722,Train_12722,BBS,JAT,BBS,JAT,9/12/2025 3:45,9/12/2025 3:46,9/12/2025 4:45,9/12/2025 4:53,32,9,BBS,3,Major,10
302.65411767020856,305.1958390860016,280.3058622582849,284.46816972831186,95.9,1001,14.06,40,79.97,Clouds,overcast clouds,15.0524,85.7867,1150.5,302.65411767020856,8.87,56.28,Wednesday,12496,Train_12496,VSKP,MAS,VSKP,MAS,9/12/2025 5:28,9/12/2025 5:31,9/12/2025 6:29,9/12/2025 6:38,20,28,VSKP,1,Minor,11
298.60928654060393,307.00069370194035,293.0187280421125,295.7875217164087,99.8,1003,10.38,166,63.15,Clear,clear sky,21.8214,80.6466,480.8,298.60928654060393,14.09,24.94,Sunday,12305,Train_12305,ALD,PNBE,ALD,PNBE,9/12/2025 22:24,9/12/2025 22:26,9/12/2025 23:27,9/12/2025 23:33,18,22,ALD,5,Minor,7
301.1223930429767,290.60264137908155,301.83546633472247,291.1939040412846,83.2,1018,2.34,129,74.43,Fog,dense fog,16.6297,75.8458,668.5,301.1223930429767,14.7,81.7,Sunday,12541,Train_12541,BBS,PNBE,BBS,PNBE,9/12/2025 2:54,9/12/2025 2:54,9/12/2025 3:56,9/12/2025 3:04,56,22,BBS,1,Major,7
286.3889248452673,287.10611676923446,299.2125943180009,306.67143633556066,57.2,1016,3.65,22,84.85,Clouds,scattered clouds,12.5258,83.1155,319.6,286.3889248452673,6.74,11.05,Sunday,12460,Train_12460,DDN,BBS,DDN,BBS,9/12/2025 7:12,9/12/2025 7:14,9/12/2025 8:14,9/12/2025 8:18,6,14,DDN,2,Minor,11
284.0911442676031,303.41576545731584,279.5067803439192,283.70936180992106,92.8,1004,12.63,278,50.62,Rain,moderate rain,15.0978,82.8324,211.0,284.0911442676031,7.23,82.94,Thursday,12806,Train_12806,CSTM,MAS,CSTM,MAS,9/12/2025 16:50,9/12/2025 16:51,9/12/2025 17:52,9/12/2025 17:01,44,19,CSTM,2,Major,5
280.43633997003644,288.24418106644407,280.1870550610371,294.5582182475499,43.0,1006,3.14,250,67.43,Fog,dense fog,8.9652,74.1897,1098.0,280.43633997003644,10.26,60.27,Wednesday,12627,Train_12627,VSKP,CSTM,VSKP,CSTM,9/12/2025 17:43,9/12/2025 17:43,9/12/2025 18:46,9/12/2025 18:55,8,13,VSKP,3,Minor,8
290.5176267641979,304.67842955541033,290.0861984789791,295.75294272394314,53.9,1017,1.09,8,58.97,Clouds,broken clouds,27.0194,70.6079,437.9,290.5176267641979,5.91,18.69,Wednesday,12907,Train_12907,DDN,NDLS,DDN,NDLS,9/12/2025 17:53,9/12/2025 17:56,9/12/2025 18:57,9/12/2025 18:06,56,3,DDN,5,Major,8
297.697530605639,292.7121476094629,286.8587148214383,303.7501822889736,93.8,1020,10.55,12,65.55,Thunderstorm,thunderstorm,21.2871,78.6725,1239.1,297.697530605639,9.36,54.2,Sunday,12225,Train_12225,PNBE,PUNE,PNBE,PUNE,9/12/2025 11:18,9/12/2025 11:20,9/12/2025 12:21,9/12/2025 12:28,45,4,PNBE,3,Minor,5
291.767321352992,300.0264969787441,284.97152969168144,299.22862725270636,55.4,1021,6.04,306,66.64,Clear,bright and sunny,10.5446,81.3902,1493.6,291.767321352992,10.82,28.25,Saturday,12058,Train_12058,PUNE,PNBE,PUNE,PNBE,9/12/2025 0:57,9/12/2025 0:00,9/12/2025 1:57,9/12/2025 1:08,56,1,PUNE,3,None,5
293.1242476607119,282.86605941504007,286.4301349672614,302.01637011582545,53.2,1006,13.8,319,79.87,Clouds,broken clouds,12.6357,87.5321,161.1,293.1242476607119,10.22,32.35,Monday,12075,Train_12075,JAT,JAT,JAT,JAT,9/12/2025 22:35,9/12/2025 22:39,9/12/2025 23:39,9/12/2025 23:40,35,22,JAT,1,None,7
307.12476083481243,298.7157797402972,302.10448229890653,305.31147856955266,48.3,1016,9.75,51,53.75,Rain,light rain,10.7684,88.5643,735.9,307.12476083481243,8.31,35.15,Saturday,12427,Train_12427,PNBE,JAT,PNBE,JAT,9/12/2025 11:27,9/12/2025 11:27,9/12/2025 12:27,9/12/2025 12:40,30,1,PNBE,3,None,6
290.447664010699,293.5530303621169,305.8768416089556,307.86608920974567,91.5,1006,1.36,208,70.5,Fog,fog,24.54,80.5761,1213.0,290.447664010699,10.42,6.33,Monday,12727,Train_12727,MAS,PNBE,MAS,PNBE,9/12/2025 10:03,9/12/2025 10:05,9/12/2025 11:03,9/12/2025 11:13,31,11,MAS,3,None,4
295.4196846747943,297.59825389526424,290.153080835827,291.41626490167414,70.0,1003,14.22,37,72.57,Fog,fog,10.5437,85.0761,1194.0,295.4196846747943,14.59,98.6,Wednesday,12131,Train_12131,CSTM,JAT,CSTM,JAT,9/12/2025 12:02,9/12/2025 12:03,9/12/2025 13:05,9/12/2025 13:10,55,16,CSTM,5,Major,2
303.5095903822343,285.0404262323459,305.1833300639749,298.1406811609171,80.5,1007,3.88,99,69.77,Fog,dense fog,28.3656,78.7861,1152.0,303.5095903822343,7.06,3.15,Saturday,12931,Train_12931,MAS,NDLS,MAS,NDLS,9/12/2025 2:57,9/12/2025 2:58,9/12/2025 3:59,9/12/2025 3:11,38,4,MAS,5,Minor,8
291.8962834696381,302.10621234832547,287.6448710374365,307.203242353176,54.3,1012,5.06,192,79.27,Rain,light rain,8.5538,84.9216,556.0,291.8962834696381,11.55,66.25,Wednesday,12497,Train_12497,NDLS,JAT,NDLS,JAT,9/12/2025 7:37,9/12/2025 7:38,9/12/2025 8:41,9/12/2025 8:50,35,29,NDLS,5,Major,3
298.6626010068362,305.88391232629687,292.29310959031375,311.6835339289517,85.5,1003,6.03,190,65.35,Clear,bright and sunny,14.7331,74.096,708.1,298.6626010068362,5.43,37.12,Tuesday,12815,Train_12815,NDLS,ALD,NDLS,ALD,9/12/2025 2:36,9/12/2025 2:37,9/12/2025 3:37,9/12/2025 3:41,52,7,NDLS,3,None,2
305.87091126240233,286.5021940027233,284.78086993448,308.6855793313129,85.6,1005,0.77,50,87.8,Fog,dense fog,32.048,77.4213,912.7,305.87091126240233,5.66,64.6,Wednesday,12909,Train_12909,ALD,MAS,ALD,MAS,9/12/2025 16:42,9/12/2025 16:44,9/12/2025 17:44,9/12/2025 17:48,15,12,ALD,5,Minor,12
308.48561870972924,282.87143666560485,297.2142812652753,293.1440178787313,58.8,1024,7.45,140,69.27,Clear,clear sky,27.4003,82.6846,1462.2,308.48561870972924,10.52,35.62,Saturday,12592,Train_12592,CSTM,BBS,CSTM,BBS,9/12/2025 12:24,9/12/2025 12:28,9/12/2025 13:25,9/12/2025 13:31,12,6,CSTM,5,Major,10
284.41220442787113,280.7091575813901,307.3694334552443,287.8549955165595,64.6,1004,1.85,167,72.85,Clouds,scattered clouds,9.9701,70.3632,524.9,284.41220442787113,6.05,67.38,Sunday,12304,Train_12304,DDN,BBS,DDN,BBS,9/12/2025 9:40,9/12/2025 9:41,9/12/2025 10:43,9/12/2025 10:45,16,24,DDN,4,None,7
307.7976287548448,299.259145013298,296.10479288130136,296.6817761221977,52.6,1011,6.01,310,83.02,Thunderstorm,thunderstorm with rain,30.1704,84.4492,1388.6,307.7976287548448,5.22,72.92,Friday,12066,Train_12066,PNBE,DDN,PNBE,DDN,9/12/2025 16:34,9/12/2025 16:35,9/12/2025 17:38,9/12/2025 17:40,39,20,PNBE,4,Minor,10
294.76348879238617,298.2128210826634,288.73442252340647,304.24924355508125,98.6,1003,5.26,108,61.01,Thunderstorm,thunderstorm,21.3119,86.7107,440.6,294.76348879238617,6.72,69.06,Thursday,12229,Train_12229,CSTM,PUNE,CSTM,PUNE,9/12/2025 2:28,9/12/2025 2:29,9/12/2025 3:31,9/12/2025 3:34,49,9,CSTM,2,Minor,6
287.7473316489687,296.4009223814221,297.43452337971587,296.77707212259895,78.7,1023,11.59,206,53.01,Clear,bright and sunny,30.8631,77.9828,1484.2,287.7473316489687,10.65,11.4,Wednesday,12982,Train_12982,PNBE,MAS,PNBE,MAS,9/12/2025 12:40,9/12/2025 12:44,9/12/2025 13:41,9/12/2025 13:51,38,26,PNBE,1,None,8
293.77407268714785,286.95841288347924,281.6876203539616,296.49542589941007,96.1,1008,12.05,299,78.31,Clear,bright and sunny,24.22,78.9588,1021.9,293.77407268714785,12.03,65.69,Wednesday,12332,Train_12332,JAT,PNBE,JAT,PNBE,9/12/2025 21:28,9/12/2025 21:28,9/12/2025 22:28,9/12/2025 22:42,17,8,JAT,1,None,13
309.4009772585643,291.72717987716544,304.65977240796195,307.146912632454,58.2,1003,2.3,109,69.32,Thunderstorm,thunderstorm with rain,26.4095,87.0256,722.1,309.4009772585643,7.02,28.0,Sunday,12904,Train_12904,DDN,ALD,DDN,ALD,9/12/2025 5:11,9/12/2025 5:12,9/12/2025 6:14,9/12/2025 6:21,31,14,DDN,5,Minor,14
294.7785428197861,297.8342900555852,293.0925185233951,292.8421133720156,86.9,1018,5.5,195,85.86,Fog,fog,34.8245,85.5131,939.4,294.7785428197861,11.68,2.88,Tuesday,12276,Train_12276,MAS,NDLS,MAS,NDLS,9/12/2025 13:34,9/12/2025 13:35,9/12/2025 14:38,9/12/2025 14:47,12,15,MAS,2,None,6
289.86254830862526,294.9030057657751,291.4804922611893,307.7938402443494,86.0,1023,5.6,151,89.31,Haze,hazy sky,14.2731,75.763,445.2,289.86254830862526,6.82,41.48,Friday,12872,Train_12872,PNBE,DDN,PNBE,DDN,9/12/2025 9:19,9/12/2025 9:20,9/12/2025 10:22,9/12/2025 10:28,51,21,PNBE,2,Major,7
299.00202562950176,309.6335656064466,295.5759436536056,294.2041440285517,81.5,1013,2.27,242,65.96,Haze,mist,24.8465,76.4795,447.6,299.00202562950176,11.13,43.35,Wednesday,12583,Train_12583,JAT,PUNE,JAT,PUNE,9/12/2025 19:16,9/12/2025 19:16,9/12/2025 20:18,9/12/2025 20:29,25,30,JAT,4,None,2
287.2043685633458,284.093192576702,296.74351588368205,291.8469931703502,97.9,1004,11.98,127,66.62,Rain,light rain,20.4287,83.5776,214.7,287.2043685633458,9.12,46.72,Monday,12720,Train_12720,CSTM,PUNE,CSTM,PUNE,9/12/2025 15:52,9/12/2025 15:53,9/12/2025 16:55,9/12/2025 16:06,45,22,CSTM,2,None,10
282.27589984325994,300.8543366214278,280.1532741867954,295.61969733599096,63.6,1017,10.61,104,66.32,Thunderstorm,thunderstorm,9.0652,81.264,215.4,282.27589984325994,11.54,70.48,Monday,12783,Train_12783,JAT,VSKP,JAT,VSKP,9/12/2025 17:11,9/12/2025 17:11,9/12/2025 18:12,9/12/2025 18:24,15,5,JAT,3,None,14
283.86639165731947,292.12956304312877,298.47851663670207,304.87340876024604,47.8,1009,2.86,9,62.98,Thunderstorm,thunderstorm with rain,8.3907,73.2446,554.1,283.86639165731947,14.95,30.88,Monday,12143,Train_12143,PUNE,MAS,PUNE,MAS,9/12/2025 12:56,9/12/2025 12:56,9/12/2025 13:59,9/12/2025 13:02,26,15,PUNE,5,Minor,2
283.8413751687332,292.84598844776843,285.2579504094659,285.7800608359198,80.3,1024,5.5,355,81.27,Rain,light rain,11.2192,76.1986,1156.1,283.8413751687332,14.38,31.53,Thursday,12250,Train_12250,JAT,ALD,JAT,ALD,9/12/2025 9:49,9/12/2025 9:52,9/12/2025 10:53,9/12/2025 10:02,25,6,JAT,3,Minor,6
284.55708080536886,301.5279329697453,299.4185789751977,287.8925764761605,83.8,1018,1.59,147,80.36,Haze,mist,25.5255,87.9997,931.6,284.55708080536886,5.04,6.06,Thursday,12795,Train_12795,JAT,CSTM,JAT,CSTM,9/12/2025 5:35,9/12/2025 5:38,9/12/2025 6:38,9/12/2025 6:42,32,1,JAT,1,None,9
284.1648151794823,300.7730845397311,302.67604383152593,310.54334476989277,74.5,1011,9.42,139,69.15,Clouds,broken clouds,23.3134,83.7635,198.7,284.1648151794823,13.85,68.68,Friday,12690,Train_12690,ALD,NDLS,ALD,NDLS,9/12/2025 9:09,9/12/2025 9:10,9/12/2025 10:12,9/12/2025 10:16,7,20,ALD,4,Minor,14
299.2262423440964,309.7376798110657,302.1187552265756,287.2647488214407,52.4,1017,1.82,189,51.79,Fog,fog,22.9426,89.7195,1285.7,299.2262423440964,5.66,56.78,Wednesday,12951,Train_12951,NDLS,DDN,NDLS,DDN,9/12/2025 4:17,9/12/2025 4:19,9/12/2025 5:21,9/12/2025 5:30,11,9,NDLS,3,None,3
285.45640253197433,283.85182868362375,294.57502902223666,299.03181953793165,70.3,1016,14.79,93,62.38,Fog,dense fog,8.8601,85.3403,922.0,285.45640253197433,14.53,34.94,Wednesday,12079,Train_12079,MAS,PNBE,MAS,PNBE,9/12/2025 5:29,9/12/2025 5:32,9/12/2025 6:32,9/12/2025 6:40,18,4,MAS,5,Major,11
290.3700184997159,283.123289481525,293.60509676932253,299.3794339998581,58.7,1023,11.71,228,61.69,Clouds,broken clouds,20.6712,88.8395,1443.2,290.3700184997159,7.82,70.52,Wednesday,12056,Train_12056,PUNE,BBS,PUNE,BBS,9/12/2025 6:07,9/12/2025 6:10,9/12/2025 7:11,9/12/2025 7:19,19,2,PUNE,3,Minor,10
306.9036522971804,301.73016451386223,282.2862788401824,296.68873386150733,65.6,1010,5.85,62,82.44,Clouds,scattered clouds,32.9648,74.3238,1021.8,306.9036522971804,8.82,53.74,Thursday,12365,Train_12365,PUNE,DDN,PUNE,DDN,9/12/2025 10:40,9/12/2025 10:42,9/12/2025 11:41,9/12/2025 11:51,13,6,PUNE,3,None,14
294.2188492078862,297.35160751019225,301.26038451209405,301.34235745730456,78.7,1002,8.68,339,53.5,Haze,hazy sky,18.735,85.4297,304.0,294.2188492078862,5.92,46.92,Friday,12307,Train_12307,NDLS,JAT,NDLS,JAT,9/12/2025 15:50,9/12/2025 15:54,9/12/2025 16:54,9/12/2025 16:03,56,2,NDLS,2,Minor,14
300.02673215563084,288.22481999679417,286.1422814134014,288.8948017739286,84.7,1022,13.67,24,82.23,Rain,heavy rain,24.8729,70.4044,737.0,300.02673215563084,6.12,51.13,Wednesday,12173,Train_12173,VSKP,PUNE,VSKP,PUNE,9/12/2025 11:12,9/12/2025 11:13,9/12/2025 12:13,9/12/2025 12:24,47,3,VSKP,4,Major,13
285.1695961360489,282.3825810696696,292.9008626845384,298.57986803330243,53.9,1016,8.31,267,76.77,Clouds,overcast clouds,29.0551,83.4152,990.3,285.1695961360489,12.27,63.63,Sunday,12461,Train_12461,PNBE,PNBE,PNBE,PNBE,9/12/2025 11:30,9/12/2025 11:34,9/12/2025 12:31,9/12/2025 12:38,11,7,PNBE,1,Major,8
285.7686705642601,282.5697474878929,286.5282227878255,293.1651976574069,64.3,1000,2.62,280,79.3,Rain,moderate rain,29.166,79.3856,91.0,285.7686705642601,14.44,66.0,Tuesday,12749,Train_12749,JAT,NDLS,JAT,NDLS,9/12/2025 22:56,9/12/2025 22:00,9/12/2025 23:00,9/12/2025 23:02,16,20,JAT,5,None,5
